freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
3790.10,-1.8034,-1.8034,-1.8034,-1.9192,0.0000,-0.0000,0.0000,-1.9198,-0.1164,-0.1158,-101.4056,-39.3528,-1.9195
3803.41,-1.8089,-1.8089,-1.8089,-1.9337,0.0000,-0.0000,0.0000,-1.9249,-0.1160,-0.1248,-101.5272,-39.4735,-1.9234
3816.75,-1.8144,-1.8144,-1.8144,-1.9490,0.0000,-0.0000,0.0000,-1.9299,-0.1156,-0.1346,-101.6488,-39.5941,-1.9274
3830.15,-1.8199,-1.8199,-1.8199,-1.9650,0.0000,-0.0000,0.0000,-1.9350,-0.1151,-0.1451,-101.7704,-39.7148,-1.9314
3843.59,-1.8255,-1.8255,-1.8255,-1.9819,0.0000,-0.0000,0.0000,-1.9401,-0.1146,-0.1564,-101.8920,-39.8425,-1.9354
3857.08,-1.8311,-1.8311,-1.8311,-1.9997,0.0000,-0.0000,0.0000,-1.9452,-0.1140,-0.1685,-102.0136,-39.9750,-1.9394
3870.61,-1.8368,-1.8368,-1.8368,-2.0182,0.0000,-0.0000,0.0000,-1.9502,-0.1134,-0.1814,-102.1352,-40.1076,-1.9435
3884.20,-1.8424,-1.8424,-1.8424,-2.0376,0.0000,-0.0000,0.0000,-1.9553,-0.1128,-0.1951,-102.2569,-40.2402,-1.9476
3897.83,-1.8481,-1.8481,-1.8481,-2.0577,0.0000,-0.0000,0.0000,-1.9604,-0.1122,-0.2096,-102.3785,-40.3729,-1.9518
3911.51,-1.8538,-1.8538,-1.8538,-2.0787,0.0000,-0.0000,0.0000,-1.9654,-0.1116,-0.2249,-102.5001,-40.5057,-1.9559
3925.24,-1.8595,-1.8595,-1.8595,-2.1005,0.0000,-0.0000,0.0000,-1.9705,-0.1110,-0.2410,-102.6217,-40.6385,-1.9601
3939.01,-1.8598,-1.8598,-1.8598,-2.1176,0.0000,-0.0000,0.0000,-1.9756,-0.1158,-0.2579,-102.7433,-40.7713,-1.9588
3952.84,-1.8309,-1.8309,-1.8309,-2.1069,0.0000,-0.0000,0.0000,-1.9806,-0.1498,-0.2760,-102.8649,-40.9043,-1.9282
3966.71,-1.8019,-1.8019,-1.8019,-2.0973,0.0000,-0.0000,0.0000,-1.9857,-0.1838,-0.2954,-102.9866,-41.0372,-1.8974
3980.63,-1.7728,-1.7728,-1.7728,-2.0890,0.0000,-0.0000,0.0000,-1.9908,-0.2180,-0.3162,-103.1082,-41.1703,-1.8665
3994.60,-1.7436,-1.7436,-1.7436,-2.0819,0.0000,-0.0000,0.0000,-1.9959,-0.2523,-0.3383,-103.2298,-41.3033,-1.8355
4008.62,-1.7142,-1.7142,-1.7142,-2.0760,0.0000,-0.0000,0.0000,-2.0009,-0.2867,-0.3618,-103.3514,-41.4365,-1.8044
4022.68,-1.6847,-1.6847,-1.6847,-2.0714,0.0000,-0.0000,0.0000,-2.0060,-0.3213,-0.3867,-103.4731,-41.5697,-1.7732
4036.80,-1.6551,-1.6551,-1.6551,-2.0680,0.0000,-0.0000,0.0000,-2.0111,-0.3560,-0.4130,-103.5947,-41.7029,-1.7420
4050.97,-1.6253,-1.6253,-1.6253,-2.0659,0.0000,-0.0000,0.0000,-2.0161,-0.3908,-0.4406,-103.7163,-41.8362,-1.7106
4065.19,-1.5955,-1.5955,-1.5955,-2.0651,0.0000,-0.0000,0.0000,-2.0212,-0.4257,-0.4696,-103.8379,-41.9695,-1.6791
4079.45,-1.5654,-1.5654,-1.5654,-2.0655,0.0000,-0.0000,0.0000,-2.0263,-0.4608,-0.5001,-103.9596,-42.1022,-1.6476
4093.77,-1.5353,-1.5353,-1.5353,-2.0672,0.0000,-0.0000,0.0000,-2.0313,-0.4960,-0.5319,-104.0812,-42.2349,-1.6159
4108.14,-1.5050,-1.5050,-1.5050,-2.0702,0.0000,-0.0000,0.0000,-2.0364,-0.5314,-0.5651,-104.2028,-42.3677,-1.5841
4122.55,-1.4747,-1.4747,-1.4747,-2.0744,0.0000,-0.0000,0.0000,-2.0415,-0.5668,-0.5997,-104.3244,-42.5006,-1.5522
4137.02,-1.4441,-1.4441,-1.4441,-2.0799,0.0000,-0.0000,0.0000,-2.0465,-0.6024,-0.6358,-104.4461,-42.6335,-1.5203
4151.54,-1.4135,-1.4135,-1.4135,-2.0868,0.0000,-0.0000,0.0000,-2.0516,-0.6381,-0.6733,-104.5677,-42.7664,-1.4882
4166.11,-1.3827,-1.3827,-1.3827,-2.0949,0.0000,-0.0000,0.0000,-2.0567,-0.6740,-0.7122,-104.6893,-42.8994,-1.4560
4180.73,-1.3471,-1.3471,-1.3471,-2.0994,0.0000,-0.0000,0.0000,-2.0618,-0.7147,-0.7523,-104.8109,-43.0325,-1.4189
4195.40,-1.3079,-1.3079,-1.3079,-2.0989,0.0000,-0.0000,0.0000,-2.0668,-0.7589,-0.7911,-104.9326,-43.1656,-1.3784
4210.12,-1.2685,-1.2685,-1.2685,-2.0969,0.0000,-0.0000,0.0000,-2.0719,-0.8033,-0.8284,-105.0542,-43.2988,-1.3376
4224.90,-1.2291,-1.2291,-1.2291,-2.0934,0.0000,-0.0000,0.0000,-2.0770,-0.8479,-0.8643,-105.1758,-43.4320,-1.2968
4239.73,-1.1894,-1.1894,-1.1894,-2.0882,0.0000,-0.0000,0.0000,-2.0820,-0.8926,-0.8988,-105.2975,-43.5653,-1.2558
4254.61,-1.1496,-1.1496,-1.1496,-2.0815,0.0000,-0.0000,0.0000,-2.0871,-0.9375,-0.9319,-105.4191,-43.6986,-1.2147
4269.54,-1.1096,-1.1096,-1.1096,-2.0732,0.0000,-0.0000,0.0000,-2.0922,-0.9825,-0.9636,-105.5407,-43.8320,-1.1734
4284.52,-1.0695,-1.0695,-1.0695,-2.0633,0.0000,-0.0000,0.0000,-2.0972,-1.0277,-0.9938,-105.6624,-43.9654,-1.1320
4299.56,-1.0292,-1.0292,-1.0292,-2.0518,0.0000,-0.0000,0.0000,-2.1023,-1.0731,-1.0226,-105.7840,-44.0989,-1.0905
4314.65,-0.9888,-0.9888,-0.9888,-2.0388,0.0000,-0.0000,0.0000,-2.1074,-1.1186,-1.0500,-105.9056,-44.2356,-1.0488
4329.79,-0.9482,-0.9482,-0.9482,-2.0241,0.0000,-0.0000,0.0000,-2.1124,-1.1642,-1.0759,-106.0273,-44.3744,-1.0070
4344.98,-0.9075,-0.9075,-0.9075,-2.0078,0.0000,-0.0000,0.0000,-2.1175,-1.2100,-1.1003,-106.1489,-44.5132,-0.9651
4360.23,-0.8666,-0.8666,-0.8666,-1.9899,0.0000,-0.0000,0.0000,-2.1226,-1.2560,-1.1233,-106.2706,-44.6522,-0.9230
4375.53,-0.8255,-0.8255,-0.8255,-1.9703,0.0000,-0.0000,0.0000,-2.1276,-1.3021,-1.1448,-106.3922,-44.7912,-0.8808
4390.89,-0.7843,-0.7843,-0.7843,-1.9492,0.0000,-0.0000,0.0000,-2.1327,-1.3484,-1.1649,-106.5138,-44.9302,-0.8384
4406.30,-0.7429,-0.7429,-0.7429,-1.9264,0.0000,-0.0000,0.0000,-2.1378,-1.3948,-1.1834,-106.6355,-45.0694,-0.7959
4421.76,-0.7025,-0.7025,-0.7025,-1.9030,0.0000,-0.0000,0.0000,-2.1428,-1.4404,-1.2005,-106.7571,-45.2086,-0.7544
4437.28,-0.7198,-0.7198,-0.7198,-1.9359,0.0000,-0.0000,0.0000,-2.1479,-1.4281,-1.2161,-106.8787,-45.3479,-0.7709
4452.85,-0.7371,-0.7371,-0.7371,-1.9675,0.0000,-0.0000,0.0000,-2.1530,-1.4159,-1.2304,-107.0004,-45.4872,-0.7876
4468.48,-0.7545,-0.7545,-0.7545,-1.9978,0.0000,-0.0000,0.0000,-2.1580,-1.4035,-1.2433,-107.1220,-45.6267,-0.8043
4484.16,-0.7720,-0.7720,-0.7720,-2.0267,0.0000,-0.0000,0.0000,-2.1631,-1.3911,-1.2547,-107.2437,-45.7662,-0.8210
4499.90,-0.7895,-0.7895,-0.7895,-2.0543,0.0000,-0.0000,0.0000,-2.1682,-1.3787,-1.2648,-107.3653,-45.9057,-0.8379
4515.69,-0.8071,-0.8071,-0.8071,-2.0806,0.0000,-0.0000,0.0000,-2.1732,-1.3662,-1.2735,-107.4870,-46.0454,-0.8548
4531.54,-0.8247,-0.8247,-0.8247,-2.1055,0.0000,-0.0000,0.0000,-2.1783,-1.3536,-1.2808,-107.6086,-46.1851,-0.8717
4547.44,-0.8424,-0.8424,-0.8424,-2.1291,0.0000,-0.0000,0.0000,-2.1834,-1.3410,-1.2867,-107.7302,-46.3249,-0.8888
4563.40,-0.8601,-0.8601,-0.8601,-2.1514,0.0000,-0.0000,0.0000,-2.1884,-1.3283,-1.2912,-107.8519,-46.4646,-0.9059
4579.41,-0.8780,-0.8780,-0.8780,-2.1722,0.0000,-0.0000,0.0000,-2.1935,-1.3155,-1.2943,-107.9735,-46.6035,-0.9230
4595.49,-0.8958,-0.8958,-0.8958,-2.1917,0.0000,-0.0000,0.0000,-2.1986,-1.3027,-1.2959,-108.0952,-46.7425,-0.9403
4611.61,-0.9137,-0.9137,-0.9137,-2.2099,0.0000,-0.0000,0.0000,-2.2036,-1.2899,-1.2961,-108.2168,-46.8815,-0.9576
4627.80,-0.9317,-0.9317,-0.9317,-2.2266,0.0000,-0.0000,0.0000,-2.2087,-1.2770,-1.2949,-108.3385,-47.0206,-0.9749
4644.04,-0.9497,-0.9497,-0.9497,-2.2420,0.0000,-0.0000,0.0000,-2.2138,-1.2640,-1.2923,-108.4601,-47.1597,-0.9924
4660.34,-0.9678,-0.9678,-0.9678,-2.2560,0.0000,-0.0000,0.0000,-2.2188,-1.2510,-1.2882,-108.5818,-47.2989,-1.0099
4676.69,-0.9860,-0.9860,-0.9860,-2.2687,0.0000,-0.0000,0.0000,-2.2239,-1.2379,-1.2827,-108.7034,-47.4382,-1.0275
4693.10,-0.9988,-0.9988,-0.9988,-2.2745,0.0000,-0.0000,0.0000,-2.2290,-1.2302,-1.2757,-108.8251,-47.5776,-1.0397
4709.57,-1.0049,-1.0049,-1.0049,-2.2734,0.0000,-0.0000,0.0000,-2.2340,-1.2291,-1.2685,-108.9467,-47.7170,-1.0452
4726.10,-1.0111,-1.0111,-1.0111,-2.2721,0.0000,-0.0000,0.0000,-2.2391,-1.2280,-1.2610,-109.0683,-47.8565,-1.0507
4742.69,-1.0173,-1.0173,-1.0173,-2.2702,0.0000,-0.0000,0.0000,-2.2441,-1.2269,-1.2529,-109.1900,-47.9961,-1.0563
4759.33,-1.0235,-1.0235,-1.0235,-2.2678,0.0000,-0.0000,0.0000,-2.2492,-1.2258,-1.2443,-109.3116,-48.1357,-1.0619
4776.03,-1.0297,-1.0297,-1.0297,-2.2648,0.0000,-0.0000,0.0000,-2.2543,-1.2246,-1.2352,-109.4333,-48.2755,-1.0675
4792.80,-1.0359,-1.0359,-1.0359,-2.2614,0.0000,-0.0000,0.0000,-2.2593,-1.2235,-1.2255,-109.5549,-48.4152,-1.0731
4809.61,-1.0421,-1.0421,-1.0421,-2.2573,0.0000,-0.0000,0.0000,-2.2644,-1.2223,-1.2152,-109.6766,-48.5551,-1.0788
4826.49,-1.0484,-1.0484,-1.0484,-2.2528,0.0000,-0.0000,0.0000,-2.2695,-1.2211,-1.2044,-109.7983,-48.6950,-1.0845
4843.43,-1.0547,-1.0547,-1.0547,-2.2477,0.0000,-0.0000,0.0000,-2.2745,-1.2198,-1.1930,-109.9199,-48.8419,-1.0902
4860.43,-1.0610,-1.0610,-1.0610,-2.2421,0.0000,-0.0000,0.0000,-2.2796,-1.2186,-1.1811,-110.0416,-48.9927,-1.0960
4877.49,-1.0674,-1.0674,-1.0674,-2.2360,0.0000,-0.0000,0.0000,-2.2847,-1.2173,-1.1686,-110.1632,-49.1437,-1.1018
4894.60,-1.0738,-1.0738,-1.0738,-2.2293,0.0000,-0.0000,0.0000,-2.2897,-1.2160,-1.1556,-110.2849,-49.2947,-1.1076
4911.78,-1.0801,-1.0801,-1.0801,-2.2221,0.0000,-0.0000,0.0000,-2.2948,-1.2147,-1.1420,-110.4065,-49.4459,-1.1134
4929.02,-1.0865,-1.0865,-1.0865,-2.2144,0.0000,-0.0000,0.0000,-2.2999,-1.2133,-1.1278,-110.5282,-49.5972,-1.1192
4946.32,-1.0930,-1.0930,-1.0930,-2.2061,0.0000,-0.0000,0.0000,-2.3049,-1.2120,-1.1131,-110.6498,-49.7486,-1.1251
4963.68,-1.0994,-1.0994,-1.0994,-2.1972,0.0000,-0.0000,0.0000,-2.3100,-1.2106,-1.0978,-110.7715,-49.9001,-1.1310
4981.10,-1.1246,-1.1246,-1.1246,-2.2066,0.0000,-0.0000,0.0000,-2.3151,-1.1905,-1.0820,-110.8931,-50.0517,-1.1557
4998.58,-1.1524,-1.1524,-1.1524,-2.2186,0.0000,-0.0000,0.0000,-2.3201,-1.1677,-1.0662,-111.0148,-50.2034,-1.1831
5016.12,-1.1803,-1.1873,-1.1873,-2.2375,0.0000,-0.0070,-0.0070,-2.3252,-1.1379,-1.0502,-111.1364,-50.3553,-1.2106
5033.72,-1.2084,-1.2229,-1.2229,-2.2570,0.0000,-0.0145,-0.0145,-2.3302,-1.1073,-1.0341,-111.2581,-50.5072,-1.2382
5051.39,-1.2365,-1.2586,-1.2586,-2.2766,0.0000,-0.0221,-0.0221,-2.3353,-1.0767,-1.0179,-111.3798,-50.6593,-1.2659
5069.12,-1.2647,-1.2944,-1.2944,-2.2961,0.0000,-0.0297,-0.0297,-2.3404,-1.0460,-1.0017,-111.5014,-50.8114,-1.2937
5086.90,-1.2930,-1.3303,-1.3303,-2.3156,0.0000,-0.0373,-0.0373,-2.3454,-1.0151,-0.9853,-111.6231,-50.9637,-1.3216
5104.76,-1.3214,-1.3663,-1.3663,-2.3351,0.0000,-0.0449,-0.0449,-2.3505,-0.9842,-0.9688,-111.7447,-51.1161,-1.3496
5122.67,-1.3499,-1.4024,-1.4024,-2.3546,0.0000,-0.0525,-0.0525,-2.3556,-0.9532,-0.9522,-111.8664,-51.2684,-1.3777
5140.65,-1.3785,-1.4386,-1.4386,-2.3741,0.0000,-0.0600,-0.0600,-2.3606,-0.9220,-0.9356,-111.9881,-51.4192,-1.4060
5158.69,-1.4072,-1.4749,-1.4749,-2.3936,0.0000,-0.0676,-0.0676,-2.3657,-0.8908,-0.9188,-112.1097,-51.5702,-1.4343
5176.79,-1.4360,-1.5112,-1.5112,-2.4132,0.0000,-0.0752,-0.0752,-2.3708,-0.8595,-0.9019,-112.2314,-51.7213,-1.4627
5194.96,-1.4649,-1.5477,-1.5477,-2.4327,0.0000,-0.0828,-0.0828,-2.3758,-0.8281,-0.8849,-112.3530,-51.8725,-1.4912
5213.19,-1.4939,-1.5843,-1.5843,-2.4522,0.0000,-0.0904,-0.0904,-2.3809,-0.7966,-0.8679,-112.4747,-52.0238,-1.5198
5231.49,-1.5230,-1.6210,-1.6210,-2.4717,0.0000,-0.0979,-0.0979,-2.3859,-0.7650,-0.8507,-112.5964,-52.1752,-1.5486
5249.85,-1.5522,-1.6578,-1.6578,-2.4912,0.0000,-0.1055,-0.1055,-2.3910,-0.7332,-0.8335,-112.7180,-52.3267,-1.5774
5268.27,-1.5731,-1.6862,-1.6862,-2.5023,0.0000,-0.1131,-0.1131,-2.3961,-0.7099,-0.8161,-112.8397,-52.4784,-1.5979
5286.76,-1.5750,-1.6957,-1.6957,-2.4946,0.0000,-0.1207,-0.1207,-2.4011,-0.7054,-0.7989,-112.9613,-52.6301,-1.5994
5305.31,-1.5770,-1.7053,-1.7053,-2.4871,0.0000,-0.1283,-0.1283,-2.4062,-0.7009,-0.7819,-113.0830,-52.7820,-1.6010
5323.93,-1.5790,-1.7148,-1.7148,-2.4800,0.0000,-0.1358,-0.1358,-2.4113,-0.6965,-0.7652,-113.2047,-52.9339,-1.6025
5342.62,-1.5809,-1.7244,-1.7244,-2.4733,0.0000,-0.1434,-0.1434,-2.4163,-0.6920,-0.7489,-113.3263,-53.0860,-1.6041
5361.37,-1.5829,-1.7339,-1.7339,-2.4669,0.0000,-0.1510,-0.1510,-2.4214,-0.6875,-0.7330,-113.4480,-53.2382,-1.6056
5380.18,-1.5849,-1.7435,-1.7435,-2.4609,0.0000,-0.1586,-0.1586,-2.4264,-0.6830,-0.7175,-113.5697,-53.3905,-1.6072
5399.06,-1.5868,-1.7530,-1.7530,-2.4553,0.0000,-0.1662,-0.1662,-2.4315,-0.6785,-0.7023,-113.6913,-53.5429,-1.6088
5418.01,-1.5888,-1.7626,-1.7626,-2.4501,0.0000,-0.1738,-0.1738,-2.4366,-0.6740,-0.6876,-113.8130,-53.6954,-1.6104
5437.02,-1.5908,-1.7721,-1.7721,-2.4453,0.0000,-0.1813,-0.1813,-2.4416,-0.6695,-0.6732,-113.9346,-53.8469,-1.6120
5456.11,-1.5928,-1.7817,-1.7817,-2.4409,0.0000,-0.1889,-0.1889,-2.4467,-0.6650,-0.6592,-114.0563,-53.9979,-1.6136
5475.25,-1.5948,-1.7913,-1.7913,-2.4368,0.0000,-0.1965,-0.1965,-2.4518,-0.6605,-0.6456,-114.1780,-54.1490,-1.6153
5494.47,-1.5967,-1.8008,-1.8008,-2.4332,0.0000,-0.2041,-0.2041,-2.4568,-0.6560,-0.6324,-114.2996,-54.3002,-1.6169
5513.75,-1.5987,-1.8104,-1.8104,-2.4299,0.0000,-0.2117,-0.2117,-2.4619,-0.6515,-0.6195,-114.4213,-54.4515,-1.6185
5533.10,-1.6007,-1.8200,-1.8200,-2.4271,0.0000,-0.2192,-0.2192,-2.4669,-0.6470,-0.6071,-114.5430,-54.6029,-1.6202
5552.52,-1.6027,-1.8295,-1.8295,-2.4246,0.0000,-0.2268,-0.2268,-2.4720,-0.6425,-0.5951,-114.6646,-54.7545,-1.6219
5572.01,-1.6047,-1.8391,-1.8391,-2.4226,0.0000,-0.2344,-0.2344,-2.4771,-0.6379,-0.5834,-114.7863,-54.9061,-1.6235
5591.56,-1.6166,-1.8586,-1.8586,-2.4307,0.0000,-0.2420,-0.2420,-2.4821,-0.6235,-0.5721,-114.9080,-55.0579,-1.6351
5611.18,-1.6320,-1.8816,-1.8816,-2.4430,0.0000,-0.2496,-0.2496,-2.4872,-0.6056,-0.5614,-115.0297,-55.2097,-1.6502
5630.87,-1.6475,-1.9046,-1.9046,-2.4559,0.0000,-0.2571,-0.2571,-2.4923,-0.5876,-0.5513,-115.1513,-55.3617,-1.6654
5650.64,-1.6630,-1.9277,-1.9277,-2.4696,0.0000,-0.2647,-0.2647,-2.4973,-0.5696,-0.5418,-115.2730,-55.5138,-1.6807
5670.47,-1.6786,-1.9509,-1.9509,-2.4838,0.0000,-0.2723,-0.2723,-2.5024,-0.5515,-0.5329,-115.3947,-55.6660,-1.6960
5690.37,-1.6942,-1.9741,-1.9741,-2.4988,0.0000,-0.2799,-0.2799,-2.5074,-0.5334,-0.5247,-115.5163,-55.8183,-1.7113
5710.34,-1.7099,-1.9973,-1.9973,-2.5144,0.0000,-0.2875,-0.2875,-2.5125,-0.5152,-0.5170,-115.6380,-55.9707,-1.7267
5730.38,-1.7256,-2.0207,-2.0207,-2.5307,0.0000,-0.2951,-0.2951,-2.5176,-0.4969,-0.5100,-115.7597,-56.1232,-1.7422
5750.49,-1.7414,-2.0440,-2.0440,-2.5476,0.0000,-0.3026,-0.3026,-2.5226,-0.4786,-0.5036,-115.8813,-56.2725,-1.7577
5770.67,-1.7572,-2.0674,-2.0674,-2.5652,0.0000,-0.3102,-0.3102,-2.5277,-0.4603,-0.4979,-116.0030,-56.4057,-1.7733
5790.92,-1.7730,-2.0908,-2.0908,-2.5835,0.0000,-0.3178,-0.3178,-2.5327,-0.4419,-0.4927,-116.1247,-56.5391,-1.7889
5811.24,-1.7889,-2.1143,-2.1143,-2.6025,0.0000,-0.3254,-0.3254,-2.5378,-0.4235,-0.4882,-116.2464,-56.6724,-1.8046
5831.64,-1.8049,-2.1379,-2.1379,-2.6222,0.0000,-0.3330,-0.3330,-2.5429,-0.4050,-0.4843,-116.3680,-56.8058,-1.8204
5852.10,-1.8209,-2.1615,-2.1615,-2.6425,0.0000,-0.3405,-0.3405,-2.5479,-0.3865,-0.4811,-116.4897,-56.9393,-1.8362
5872.64,-1.8370,-2.1851,-2.1851,-2.6636,0.0000,-0.3481,-0.3481,-2.5530,-0.3679,-0.4784,-116.6114,-57.0728,-1.8521
5893.25,-1.8531,-2.2088,-2.2088,-2.6853,0.0000,-0.3557,-0.3557,-2.5581,-0.3492,-0.4765,-116.7330,-57.2063,-1.8680
5913.93,-1.8635,-2.2268,-2.2268,-2.7019,0.0000,-0.3633,-0.3633,-2.5631,-0.3363,-0.4751,-116.8547,-57.3399,-1.8782
5934.69,-1.8454,-2.2163,-2.2163,-2.6910,0.0000,-0.3709,-0.3709,-2.5682,-0.3519,-0.4748,-116.9764,-57.4736,-1.8598
5955.51,-1.8272,-2.2057,-2.2057,-2.6811,0.0000,-0.3784,-0.3784,-2.5732,-0.3676,-0.4755,-117.0981,-57.6072,-1.8414
5976.41,-1.8090,-2.1950,-2.1950,-2.6723,0.0000,-0.3860,-0.3860,-2.5783,-0.3833,-0.4773,-117.2197,-57.7410,-1.8229
5997.39,-1.7907,-2.1843,-2.1843,-2.6645,0.0000,-0.3936,-0.3936,-2.5834,-0.3991,-0.4802,-117.3414,-57.8747,-1.8043
6018.43,-1.7723,-2.1735,-2.1735,-2.6577,0.0000,-0.4012,-0.4012,-2.5884,-0.4149,-0.4842,-117.4631,-58.0085,-1.7857
6039.56,-1.7539,-2.1627,-2.1627,-2.6520,0.0000,-0.4088,-0.4088,-2.5935,-0.4308,-0.4893,-117.5848,-58.1424,-1.7671
6060.75,-1.7354,-2.1517,-2.1517,-2.6473,0.0000,-0.4164,-0.4164,-2.5985,-0.4468,-0.4955,-117.7064,-58.2763,-1.7483
6082.02,-1.7168,-2.1407,-2.1407,-2.6436,0.0000,-0.4239,-0.4239,-2.6036,-0.4629,-0.5029,-117.8281,-58.4103,-1.7295
6103.37,-1.6982,-2.1297,-2.1297,-2.6410,0.0000,-0.4315,-0.4315,-2.6087,-0.4790,-0.5113,-117.9498,-58.5357,-1.7107
6124.79,-1.6794,-2.1185,-2.1185,-2.6394,0.0000,-0.4391,-0.4391,-2.6137,-0.4952,-0.5209,-118.0715,-58.6572,-1.6918
6146.28,-1.6606,-2.1073,-2.1073,-2.6389,0.0000,-0.4467,-0.4467,-2.6188,-0.5115,-0.5316,-118.1931,-58.7787,-1.6728
6167.85,-1.6418,-2.0960,-2.0960,-2.6394,0.0000,-0.4543,-0.4543,-2.6238,-0.5278,-0.5434,-118.3148,-58.9002,-1.6537
6189.50,-1.6229,-2.0847,-2.0847,-2.6410,0.0000,-0.4618,-0.4618,-2.6289,-0.5442,-0.5563,-118.4365,-59.0217,-1.6346
6211.22,-1.6039,-2.0733,-2.0733,-2.6437,0.0000,-0.4694,-0.4694,-2.6340,-0.5607,-0.5704,-118.5582,-59.1433,-1.6154
6233.01,-1.5848,-2.0618,-2.0618,-2.6474,0.0000,-0.4770,-0.4770,-2.6390,-0.5772,-0.5856,-118.6798,-59.2648,-1.5962
6254.89,-1.5657,-2.0502,-2.0502,-2.6522,0.0000,-0.4846,-0.4846,-2.6441,-0.5938,-0.6020,-118.8015,-59.3863,-1.5768
6276.84,-1.5457,-2.0379,-2.0379,-2.6572,0.0000,-0.4922,-0.4922,-2.6492,-0.6113,-0.6193,-118.9232,-59.5078,-1.5567
6298.87,-1.5252,-2.0249,-2.0249,-2.6607,0.0000,-0.4997,-0.4997,-2.6542,-0.6293,-0.6358,-119.0449,-59.6294,-1.5360
6320.97,-1.5046,-2.0119,-2.0119,-2.6635,0.0000,-0.5073,-0.5073,-2.6593,-0.6474,-0.6516,-119.1666,-59.7509,-1.5152
6343.16,-1.4839,-1.9988,-1.9988,-2.6653,0.0000,-0.5149,-0.5149,-2.6643,-0.6655,-0.6665,-119.2882,-59.8724,-1.4944
6365.42,-1.4631,-1.9856,-1.9856,-2.6663,0.0000,-0.5225,-0.5225,-2.6694,-0.6838,-0.6807,-119.4099,-59.9939,-1.4734
6387.76,-1.4423,-1.9724,-1.9724,-2.6664,0.0000,-0.5301,-0.5301,-2.6745,-0.7021,-0.6940,-119.5316,-60.1155,-1.4525
6410.17,-1.4214,-1.9591,-1.9591,-2.6657,0.0000,-0.5377,-0.5377,-2.6795,-0.7204,-0.7066,-119.6533,-60.2370,-1.4314
6432.67,-1.4004,-1.9457,-1.9457,-2.6641,0.0000,-0.5452,-0.5452,-2.6846,-0.7389,-0.7184,-119.7750,-60.3586,-1.4103
6455.24,-1.3794,-1.9322,-1.9322,-2.6616,0.0000,-0.5528,-0.5528,-2.6896,-0.7574,-0.7294,-119.8966,-60.4836,-1.3890
6477.90,-1.3583,-1.9187,-1.9187,-2.6582,0.0000,-0.5604,-0.5604,-2.6947,-0.7760,-0.7395,-120.0183,-60.6228,-1.3678
6500.63,-1.3371,-1.9051,-1.9051,-2.6540,0.0000,-0.5680,-0.5680,-2.6998,-0.7947,-0.7489,-120.1400,-60.7622,-1.3464
6523.45,-1.3159,-1.8914,-1.8914,-2.6489,0.0000,-0.5756,-0.5756,-2.7048,-0.8134,-0.7575,-120.2617,-60.9015,-1.3250
6546.34,-1.2945,-1.8777,-1.8777,-2.6429,0.0000,-0.5831,-0.5831,-2.7099,-0.8322,-0.7652,-120.3834,-61.0410,-1.3035
6569.31,-1.2731,-1.8638,-1.8638,-2.6360,0.0000,-0.5907,-0.5907,-2.7149,-0.8511,-0.7721,-120.5050,-61.1805,-1.2819
6592.37,-1.2516,-1.8499,-1.8499,-2.6282,0.0000,-0.5983,-0.5983,-2.7200,-0.8701,-0.7782,-120.6267,-61.3201,-1.2603
6615.50,-1.2301,-1.8359,-1.8359,-2.6195,0.0000,-0.6059,-0.6059,-2.7251,-0.8891,-0.7835,-120.7484,-61.4598,-1.2385
6638.72,-1.2093,-1.8228,-1.8228,-2.6108,0.0000,-0.6135,-0.6135,-2.7301,-0.9073,-0.7880,-120.8701,-61.5995,-1.2176
6662.02,-1.2170,-1.8380,-1.8380,-2.6294,0.0000,-0.6210,-0.6210,-2.7352,-0.8972,-0.7914,-120.9918,-61.7392,-1.2252
6685.40,-1.2247,-1.8533,-1.8533,-2.6468,0.0000,-0.6286,-0.6286,-2.7402,-0.8869,-0.7936,-121.1134,-61.8791,-1.2327
6708.86,-1.2324,-1.8686,-1.8686,-2.6630,0.0000,-0.6362,-0.6362,-2.7453,-0.8767,-0.7944,-121.2351,-62.0190,-1.2403
6732.40,-1.2401,-1.8839,-1.8839,-2.6779,0.0000,-0.6438,-0.6438,-2.7503,-0.8664,-0.7940,-121.3568,-62.1590,-1.2480
6756.03,-1.2479,-1.8993,-1.8993,-2.6915,0.0000,-0.6514,-0.6514,-2.7554,-0.8561,-0.7922,-121.4785,-62.2990,-1.2556
6779.74,-1.2557,-1.9147,-1.9147,-2.7039,0.0000,-0.6590,-0.6590,-2.7605,-0.8458,-0.7892,-121.6002,-62.4391,-1.2633
6803.53,-1.2635,-1.9301,-1.9301,-2.7149,0.0000,-0.6665,-0.6665,-2.7655,-0.8355,-0.7849,-121.7219,-62.5793,-1.2710
6827.41,-1.2714,-1.9455,-1.9455,-2.7247,0.0000,-0.6741,-0.6741,-2.7706,-0.8251,-0.7792,-121.8435,-62.7195,-1.2788
6851.37,-1.2793,-1.9610,-1.9610,-2.7332,0.0000,-0.6817,-0.6817,-2.7756,-0.8147,-0.7723,-121.9652,-62.8549,-1.2865
