freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
2237.356,-93.8917,10.8811,-21.0337,288.7966,-0.8075,277.9155,-0.0127,-81.1217
2250.823,-94.1002,10.8158,-21.2239,288.0838,-0.7892,277.2680,-0.0123,-81.7956
2264.371,-94.3087,10.7509,-21.4145,287.3758,-0.7713,276.6249,-0.0119,-82.4646
2278.001,-94.5172,10.6864,-21.6055,286.6725,-0.7538,275.9861,-0.0115,-83.1285
2291.713,-94.7257,10.6223,-21.7968,285.9739,-0.7367,275.3516,-0.0112,-83.7874
2305.507,-94.9342,10.5585,-21.9886,285.2800,-0.7199,274.7215,-0.0108,-84.4414
2319.385,-95.1427,10.4952,-22.1807,284.5908,-0.7035,274.0956,-0.0105,-85.0905
2333.346,-95.3512,10.4322,-22.3731,283.9062,-0.6874,273.4740,-0.0101,-85.7347
2347.391,-95.5597,10.3696,-22.5659,283.2262,-0.6718,272.8566,-0.0098,-86.3740
2361.520,-95.7682,10.3074,-22.7591,282.5508,-0.6564,272.2434,-0.0095,-87.0086
2375.735,-95.9767,10.2456,-22.9526,281.8801,-0.6414,271.6345,-0.0092,-87.6384
2390.035,-96.1852,10.1841,-23.1464,281.2138,-0.6267,271.0297,-0.0089,-88.2635
2404.421,-96.3937,10.1230,-23.3405,280.5521,-0.6124,270.4291,-0.0086,-88.8838
2418.894,-96.6022,10.0623,-23.5350,279.8950,-0.5983,269.8327,-0.0083,-89.4995
2433.454,-96.8107,10.0019,-23.7298,279.2423,-0.5846,269.2403,-0.0081,-90.1105
2448.101,-97.0192,9.9419,-23.9249,278.5940,-0.5712,268.6521,-0.0078,-90.7170
2462.837,-97.2277,9.8823,-24.1202,277.9502,-0.5581,268.0679,-0.0076,-91.3188
2477.661,-97.4362,9.8230,-24.3159,277.3109,-0.5452,267.4878,-0.0073,-91.9162
2492.575,-97.6447,9.7641,-24.5119,276.6759,-0.5327,266.9118,-0.0071,-92.5090
2507.578,-97.8532,9.7056,-24.7081,276.0453,-0.5204,266.3397,-0.0068,-93.0974
2522.672,-98.0617,9.6474,-24.9046,275.4190,-0.5084,265.7716,-0.0066,-93.6814
2537.857,-98.2702,9.5895,-25.1014,274.7970,-0.4967,265.2075,-0.0064,-94.2609
2553.133,-98.4787,9.5320,-25.2984,274.1793,-0.4853,264.6473,-0.0062,-94.8361
2568.501,-98.6872,9.4748,-25.4957,273.5659,-0.4741,264.0911,-0.0060,-95.4070
2583.961,-98.8957,9.4180,-25.6933,272.9567,-0.4631,263.5387,-0.0058,-95.9735
2599.514,-99.1042,9.3615,-25.8911,272.3518,-0.4524,262.9902,-0.0056,-96.5359
2615.162,-99.3127,9.3054,-26.0891,271.7510,-0.4419,262.4456,-0.0054,-97.0939
2630.903,-99.5212,9.2496,-26.2874,271.1544,-0.4317,261.9048,-0.0052,-97.6478
2646.739,-99.7297,9.1942,-26.4859,270.5619,-0.4217,261.3677,-0.0051,-98.1976
2662.670,-99.9382,9.1390,-26.6846,269.9735,-0.4120,260.8345,-0.0049,-98.7432
2678.698,-100.1467,9.0842,-26.8836,269.3892,-0.4024,260.3050,-0.0047,-99.2847
2694.821,-100.3552,9.0298,-27.0828,268.8090,-0.3931,259.7792,-0.0046,-99.8222
2711.042,-100.5637,8.9756,-27.2821,268.2328,-0.3840,259.2571,-0.0044,-100.3556
2727.360,-100.7722,8.9218,-27.4817,267.6605,-0.3750,258.7387,-0.0043,-100.8851
2743.777,-100.9807,8.8683,-27.6815,267.0923,-0.3663,258.2240,-0.0041,-101.4106
2760.293,-101.1892,8.8152,-27.8815,266.5280,-0.3578,257.7129,-0.0040,-101.9321
2776.907,-101.3977,8.7623,-28.0817,265.9677,-0.3495,257.2054,-0.0039,-102.4498
2793.622,-101.6062,8.7098,-28.2821,265.4112,-0.3414,256.7014,-0.0037,-102.9636
2810.438,-101.8147,8.6576,-28.4826,264.8586,-0.3334,256.2010,-0.0036,-103.4736
2827.354,-102.0232,8.6057,-28.6834,264.3099,-0.3257,255.7042,-0.0035,-103.9798
2844.373,-102.2317,8.5541,-28.8843,263.7649,-0.3181,255.2108,-0.0034,-104.4822
2861.494,-102.4402,8.5028,-29.0854,263.2238,-0.3107,254.7210,-0.0033,-104.9809
2878.718,-102.6487,8.4519,-29.2866,262.6864,-0.3034,254.2346,-0.0032,-105.4758
2896.046,-102.8572,8.4012,-29.4880,262.1528,-0.2963,253.7516,-0.0031,-105.9671
2913.478,-103.0657,8.3508,-29.6896,261.6229,-0.2894,253.2720,-0.0029,-106.4548
2931.015,-103.2742,8.3008,-29.8914,261.0966,-0.2827,252.7958,-0.0028,-106.9388
2948.657,-103.4827,8.2510,-30.0933,260.5741,-0.2761,252.3230,-0.0028,-107.4193
2966.406,-103.6912,8.2016,-30.2953,260.0551,-0.2696,251.8535,-0.0027,-107.8962
2984.261,-103.8997,8.1524,-30.4975,259.5398,-0.2633,251.3874,-0.0026,-108.3696
3002.224,-104.1082,8.1036,-30.6999,259.0280,-0.2572,250.9245,-0.0025,-108.8395
3020.295,-104.3167,8.0550,-30.9024,258.5198,-0.2512,250.4648,-0.0024,-109.3060
3038.475,-104.5252,8.0067,-31.1050,258.0152,-0.2453,250.0084,-0.0023,-109.7690
3056.765,-104.7337,7.9587,-31.3078,257.5140,-0.2396,249.5553,-0.0022,-110.2286
3075.164,-104.9422,7.9111,-31.5107,257.0163,-0.2339,249.1053,-0.0022,-110.6848
3093.674,-105.1507,7.8636,-31.7137,256.5221,-0.2285,248.6585,-0.0021,-111.1377
3112.296,-105.3592,7.8165,-31.9168,256.0313,-0.2231,248.2148,-0.0020,-111.5873
3131.029,-105.5677,7.7697,-32.1201,255.5439,-0.2179,247.7742,-0.0020,-112.0336
3149.876,-105.7762,7.7231,-32.3235,255.0599,-0.2128,247.3368,-0.0019,-112.4766
3168.836,-105.9847,7.6768,-32.5270,254.5793,-0.2078,246.9024,-0.0018,-112.9164
3187.910,-106.1932,7.6308,-32.7307,254.1019,-0.2029,246.4711,-0.0018,-113.3529
3207.099,-106.4017,7.5851,-32.9344,253.6279,-0.1982,246.0428,-0.0017,-113.7863
3226.403,-106.6102,7.5397,-33.1382,253.1572,-0.1935,245.6175,-0.0016,-114.2166
3245.823,-106.8187,7.4945,-33.3422,252.6897,-0.1890,245.1952,-0.0016,-114.6437
3265.361,-107.0272,7.4496,-33.5463,252.2254,-0.1845,244.7758,-0.0015,-115.0677
3285.016,-107.2357,7.4050,-33.7504,251.7644,-0.1802,244.3594,-0.0015,-115.4887
3304.789,-107.4442,7.3606,-33.9547,251.3065,-0.1760,243.9459,-0.0014,-115.9066
3324.681,-107.6527,7.3165,-34.1591,250.8518,-0.1719,243.5353,-0.0014,-116.3215
3344.693,-107.8612,7.2727,-34.3636,250.4003,-0.1678,243.1276,-0.0013,-116.7334
3364.826,-108.0697,7.2291,-34.5681,249.9518,-0.1639,242.7227,-0.0013,-117.1423
3385.080,-108.2782,7.1858,-34.7728,249.5065,-0.1600,242.3207,-0.0012,-117.5483
3405.455,-108.4867,7.1427,-34.9775,249.0642,-0.1563,241.9214,-0.0012,-117.9514
3425.954,-108.6952,7.0999,-35.1823,248.6249,-0.1526,241.5250,-0.0012,-118.3515
3446.575,-108.9038,7.0574,-35.3872,248.1887,-0.1490,241.1313,-0.0011,-118.7488
3467.321,-109.1123,7.0151,-35.5922,247.7554,-0.1455,240.7403,-0.0011,-119.1433
3488.192,-109.3208,6.9731,-35.7973,247.3252,-0.1421,240.3521,-0.0010,-119.5349
3509.188,-109.5293,6.9313,-36.0025,246.8979,-0.1387,239.9665,-0.0010,-119.9237
3530.310,-109.7378,6.8898,-36.2077,246.4735,-0.1355,239.5837,-0.0010,-120.3098
3551.560,-109.9463,6.8485,-36.4130,246.0520,-0.1323,239.2035,-0.0009,-120.6931
3572.938,-110.1548,6.8075,-36.6184,245.6334,-0.1292,238.8259,-0.0009,-121.0737
3594.444,-110.3633,6.7667,-36.8239,245.2177,-0.1261,238.4510,-0.0009,-121.4516
3616.080,-110.5718,6.7262,-37.0294,244.8048,-0.1231,238.0786,-0.0008,-121.8268
3637.846,-110.7803,6.6859,-37.2350,244.3948,-0.1202,237.7088,-0.0008,-122.1993
3659.743,-110.9888,6.6459,-37.4407,243.9875,-0.1174,237.3416,-0.0008,-122.5692
3681.772,-111.1973,6.6061,-37.6464,243.5830,-0.1146,236.9769,-0.0008,-122.9365
3703.934,-111.4058,6.5665,-37.8522,243.1813,-0.1119,236.6148,-0.0007,-123.3012
3726.229,-111.6143,6.5272,-38.0581,242.7823,-0.1093,236.2551,-0.0007,-123.6633
3748.658,-111.8228,6.4881,-38.2640,242.3860,-0.1067,235.8979,-0.0007,-124.0229
3771.222,-112.0313,6.4492,-38.4700,241.9924,-0.1042,235.5432,-0.0007,-124.3799
3793.922,-112.2398,6.4106,-38.6760,241.6015,-0.1018,235.1909,-0.0006,-124.7345
3816.758,-112.4483,6.3722,-38.8821,241.2132,-0.0994,234.8411,-0.0006,-125.0865
3839.732,-112.6568,6.3340,-39.0883,240.8276,-0.0970,234.4936,-0.0006,-125.4361
3862.844,-112.8653,6.2961,-39.2945,240.4446,-0.0947,234.1485,-0.0006,-125.7832
3886.096,-113.0738,6.2584,-39.5008,240.0642,-0.0925,233.8058,-0.0006,-126.1279
3909.487,-113.2823,6.2209,-39.7071,239.6863,-0.0903,233.4654,-0.0005,-126.4702
3933.019,-113.4908,6.1836,-39.9135,239.3110,-0.0882,233.1274,-0.0005,-126.8102
3956.693,-113.6993,6.1466,-40.1199,238.9383,-0.0861,232.7917,-0.0005,-127.1477
3980.509,-113.9078,6.1098,-40.3264,238.5680,-0.0841,232.4582,-0.0005,-127.4829
4004.469,-114.1163,6.0732,-40.5329,238.2003,-0.0821,232.1271,-0.0005,-127.8158
4028.573,-114.3248,6.0368,-40.7395,237.8350,-0.0801,231.7982,-0.0005,-128.1464
4052.822,-114.5333,6.0007,-40.9461,237.4722,-0.0782,231.4715,-0.0004,-128.4747
4077.217,-114.7418,5.9647,-41.1527,237.1118,-0.0764,231.1471,-0.0004,-128.8007
4101.759,-114.9503,5.9290,-41.3594,236.7539,-0.0746,230.8249,-0.0004,-129.1244
4126.448,-115.1588,5.8935,-41.5662,236.3983,-0.0728,230.5048,-0.0004,-129.4460
4151.286,-115.3673,5.8582,-41.7729,236.0452,-0.0711,230.1870,-0.0004,-129.7653
4176.274,-115.5758,5.8231,-41.9798,235.6944,-0.0694,229.8712,-0.0004,-130.0824
4201.412,-115.7843,5.7883,-42.1866,235.3459,-0.0678,229.5577,-0.0004,-130.3973
4226.701,-115.9928,5.7536,-42.3935,234.9998,-0.0662,229.2462,-0.0003,-130.7101
4252.143,-116.2013,5.7191,-42.6005,234.6560,-0.0646,228.9369,-0.0003,-131.0207
4277.737,-116.4098,5.6849,-42.8074,234.3145,-0.0631,228.6296,-0.0003,-131.3292
4303.486,-116.6183,5.6509,-43.0145,233.9753,-0.0616,228.3244,-0.0003,-131.6356
4329.390,-116.8268,5.6170,-43.2215,233.6383,-0.0602,228.0213,-0.0003,-131.9399
4355.449,-117.0353,5.5834,-43.4286,233.3036,-0.0587,227.7202,-0.0003,-132.2422
4381.666,-117.2439,5.5500,-43.6357,232.9711,-0.0573,227.4212,-0.0003,-132.5423
4408.040,-117.4524,5.5167,-43.8428,232.6408,-0.0560,227.1241,-0.0003,-132.8405
4434.573,-117.6609,5.4837,-44.0500,232.3127,-0.0547,226.8291,-0.0003,-133.1365
4461.266,-117.8694,5.4509,-44.2572,231.9868,-0.0534,226.5360,-0.0002,-133.4306
4488.119,-118.0779,5.4182,-44.4645,231.6631,-0.0521,226.2449,-0.0002,-133.7227
4515.134,-118.2864,5.3858,-44.6717,231.3415,-0.0509,225.9557,-0.0002,-134.0128
4542.312,-118.4949,5.3535,-44.8790,231.0220,-0.0497,225.6685,-0.0002,-134.3010
4569.653,-118.7034,5.3215,-45.0864,230.7047,-0.0485,225.3832,-0.0002,-134.5872
4597.159,-118.9119,5.2896,-45.2937,230.3894,-0.0473,225.0998,-0.0002,-134.8714
4624.831,-119.1204,5.2579,-45.5011,230.0762,-0.0462,224.8183,-0.0002,-135.1538
4652.669,-119.3289,5.2265,-45.7085,229.7651,-0.0451,224.5387,-0.0002,-135.4342
4680.674,-119.5374,5.1952,-45.9159,229.4561,-0.0441,224.2609,-0.0002,-135.7128
4708.848,-119.7459,5.1641,-46.1234,229.1491,-0.0430,223.9850,-0.0002,-135.9895
4737.192,-119.9544,5.1331,-46.3309,228.8441,-0.0420,223.7109,-0.0002,-136.2643
4765.706,-120.1629,5.1024,-46.5384,228.5411,-0.0410,223.4387,-0.0002,-136.5373
4794.392,-120.3714,5.0719,-46.7459,228.2401,-0.0400,223.1682,-0.0002,-136.8085
4823.251,-120.5799,5.0415,-46.9535,227.9410,-0.0391,222.8996,-0.0002,-137.0778
4852.283,-120.7884,5.0113,-47.1611,227.6440,-0.0382,222.6327,-0.0002,-137.3453
4881.490,-120.9969,4.9813,-47.3687,227.3489,-0.0373,222.3676,-0.0001,-137.6111
4910.873,-121.2054,4.9515,-47.5763,227.0557,-0.0364,222.1042,-0.0001,-137.8751
4940.433,-121.4139,4.9218,-47.7839,226.7644,-0.0355,221.8426,-0.0001,-138.1373
4970.171,-121.6224,4.8924,-47.9916,226.4751,-0.0347,221.5827,-0.0001,-138.3978
5000.087,-121.8309,4.8631,-48.1993,226.1876,-0.0339,221.3245,-0.0001,-138.6565
5030.184,-122.0394,4.8340,-48.4070,225.9020,-0.0331,221.0681,-0.0001,-138.9136
5060.462,-122.2479,4.8050,-48.6147,225.6183,-0.0323,220.8133,-0.0001,-139.1689
5090.922,-122.4564,4.7763,-48.8224,225.3364,-0.0315,220.5602,-0.0001,-139.4225
5121.565,-122.6649,4.7477,-49.0302,225.0564,-0.0308,220.3087,-0.0001,-139.6745
5152.393,-122.8734,4.7192,-49.2380,224.7782,-0.0300,220.0590,-0.0001,-139.9247
5183.407,-123.0819,4.6910,-49.4458,224.5018,-0.0293,219.8108,-0.0001,-140.1734
5214.607,-123.2904,4.6629,-49.6536,224.2272,-0.0286,219.5643,-0.0001,-140.4204
5245.995,-123.4989,4.6350,-49.8614,223.9544,-0.0280,219.3194,-0.0001,-140.6657
5277.572,-123.7074,4.6072,-50.0692,223.6833,-0.0273,219.0761,-0.0001,-140.9095
5309.339,-123.9159,4.5797,-50.2771,223.4140,-0.0266,218.8344,-0.0001,-141.1516
5341.297,-124.1244,4.5523,-50.4850,223.1465,-0.0260,218.5942,-0.0001,-141.3922
5373.448,-124.3329,4.5250,-50.6928,222.8807,-0.0254,218.3557,-0.0001,-141.6311
5405.792,-124.5414,4.4979,-50.9007,222.6166,-0.0248,218.1187,-0.0001,-141.8685
5438.331,-124.7500,4.4710,-51.1087,222.3542,-0.0242,217.8832,-0.0001,-142.1044
5471.065,-124.9585,4.4442,-51.3166,222.0935,-0.0236,217.6493,-0.0001,-142.3386
5503.997,-125.1670,4.4176,-51.5245,221.8345,-0.0231,217.4169,-0.0001,-142.5714
5537.127,-125.3755,4.3912,-51.7325,221.5771,-0.0225,217.1860,-0.0001,-142.8026
5570.456,-125.5840,4.3649,-51.9405,221.3215,-0.0220,216.9566,-0.0001,-143.0324
5603.986,-125.7925,4.3388,-52.1484,221.0674,-0.0215,216.7287,-0.0001,-143.2606
5637.718,-126.0010,4.3128,-52.3564,220.8150,-0.0210,216.5023,-0.0001,-143.4873
5671.653,-126.2095,4.2870,-52.5644,220.5643,-0.0205,216.2773,-0.0001,-143.7126
5705.792,-126.4180,4.2613,-52.7725,220.3151,-0.0200,216.0538,-0.0001,-143.9364
5740.136,-126.6265,4.2358,-52.9805,220.0676,-0.0195,215.8318,-0.0001,-144.1587
5774.687,-126.8350,4.2104,-53.1885,219.8216,-0.0190,215.6111,-0.0001,-144.3796
5809.447,-127.0435,4.1852,-53.3966,219.5772,-0.0186,215.3920,-0.0001,-144.5991
5844.415,-127.2520,4.1602,-53.6046,219.3344,-0.0182,215.1742,-0.0001,-144.8171
5879.594,-127.4605,4.1353,-53.8127,219.0931,-0.0177,214.9578,-0.0000,-145.0337
5914.985,-127.6690,4.1105,-54.0208,218.8534,-0.0173,214.7429,-0.0000,-145.2490
5950.588,-127.8775,4.0859,-54.2289,218.6152,-0.0169,214.5293,-0.0000,-145.4628
5986.407,-128.0860,4.0615,-54.4370,218.3785,-0.0165,214.3171,-0.0000,-145.6752
6022.440,-128.2945,4.0372,-54.6451,218.1434,-0.0161,214.1062,-0.0000,-145.8863
6058.691,-128.5030,4.0130,-54.8532,217.9097,-0.0157,213.8967,-0.0000,-146.0960
6095.159,-128.7115,3.9890,-55.0614,217.6776,-0.0154,213.6886,-0.0000,-146.3044
6131.848,-128.9200,3.9651,-55.2695,217.4469,-0.0150,213.4818,-0.0000,-146.5114
6168.757,-129.1285,3.9414,-55.4776,217.2177,-0.0146,213.2763,-0.0000,-146.7170
6205.888,-129.3370,3.9178,-55.6858,216.9899,-0.0143,213.0722,-0.0000,-146.9214
6243.243,-129.5455,3.8943,-55.8940,216.7636,-0.0139,212.8693,-0.0000,-147.1244
6280.822,-129.7540,3.8710,-56.1021,216.5388,-0.0136,212.6678,-0.0000,-147.3262
6318.628,-129.9625,3.8478,-56.3103,216.3153,-0.0133,212.4675,-0.0000,-147.5266
6356.661,-130.1710,3.8248,-56.5185,216.0933,-0.0130,212.2685,-0.0000,-147.7258
6394.924,-130.3795,3.8019,-56.7267,215.8727,-0.0127,212.0708,-0.0000,-147.9236
6433.416,-130.5880,3.7792,-56.9349,215.6535,-0.0124,211.8744,-0.0000,-148.1203
6472.141,-130.7965,3.7565,-57.1431,215.4357,-0.0121,211.6792,-0.0000,-148.3156
6511.098,-131.0050,3.7341,-57.3513,215.2193,-0.0118,211.4852,-0.0000,-148.5097
6550.290,-131.2135,3.7117,-57.5596,215.0042,-0.0115,211.2925,-0.0000,-148.7026
6589.718,-131.4220,3.6895,-57.7678,214.7905,-0.0112,211.1010,-0.0000,-148.8942
6629.383,-131.6305,3.6674,-57.9760,214.5782,-0.0110,210.9108,-0.0000,-149.0846
6669.287,-131.8391,3.6455,-58.1843,214.3672,-0.0107,210.7217,-0.0000,-149.2738
6709.431,-132.0476,3.6236,-58.3925,214.1575,-0.0105,210.5339,-0.0000,-149.4618
6749.816,-132.2561,3.6020,-58.6008,213.9492,-0.0102,210.3472,-0.0000,-149.6485
6790.445,-132.4646,3.5804,-58.8090,213.7421,-0.0100,210.1617,-0.0000,-149.8341
6831.318,-132.6731,3.5590,-59.0173,213.5364,-0.0097,209.9775,-0.0000,-150.0186
6872.438,-132.8816,3.5377,-59.2256,213.3320,-0.0095,209.7943,-0.0000,-150.2018
6913.805,-133.0901,3.5165,-59.4338,213.1289,-0.0093,209.6124,-0.0000,-150.3839
6955.421,-133.2986,3.4954,-59.6421,212.9270,-0.0091,209.4316,-0.0000,-150.5648
6997.287,-133.5071,3.4745,-59.8504,212.7264,-0.0088,209.2519,-0.0000,-150.7446
7039.405,-133.7156,3.4537,-60.0587,212.5271,-0.0086,209.0734,-0.0000,-150.9232
7081.777,-133.9241,3.4331,-60.2670,212.3290,-0.0084,208.8960,-0.0000,-151.1007
7124.404,-134.1326,3.4125,-60.4753,212.1322,-0.0082,208.7197,-0.0000,-151.2771
7167.288,-134.3411,3.3921,-60.6836,211.9366,-0.0080,208.5445,-0.0000,-151.4523
7210.429,-134.5496,3.3718,-60.8919,211.7422,-0.0078,208.3705,-0.0000,-151.6265
7253.831,-134.7581,3.3516,-61.1002,211.5491,-0.0077,208.1975,-0.0000,-151.7996
7297.493,-134.9666,3.3316,-61.3086,211.3572,-0.0075,208.0256,-0.0000,-151.9715
7341.418,-135.1751,3.3116,-61.5169,211.1664,-0.0073,207.8548,-0.0000,-152.1424
7385.608,-135.3836,3.2918,-61.7252,210.9769,-0.0071,207.6851,-0.0000,-152.3122
7430.064,-135.5921,3.2721,-61.9336,210.7886,-0.0070,207.5165,-0.0000,-152.4809
7474.787,-135.8006,3.2525,-62.1419,210.6014,-0.0068,207.3489,-0.0000,-152.6486
7519.780,-136.0091,3.2330,-62.3502,210.4154,-0.0066,207.1824,-0.0000,-152.8152
7565.043,-136.2176,3.2137,-62.5586,210.2306,-0.0065,207.0169,-0.0000,-152.9807
7610.579,-136.4261,3.1945,-62.7669,210.0469,-0.0063,206.8524,-0.0000,-153.1452
7656.389,-136.6346,3.1753,-62.9753,209.8644,-0.0062,206.6890,-0.0000,-153.3087
7702.475,-136.8431,3.1563,-63.1836,209.6830,-0.0060,206.5267,-0.0000,-153.4712
7748.838,-137.0516,3.1374,-63.3920,209.5027,-0.0059,206.3653,-0.0000,-153.6326
7795.480,-137.2601,3.1187,-63.6004,209.3236,-0.0057,206.2049,-0.0000,-153.7930
7842.403,-137.4686,3.1000,-63.8087,209.1456,-0.0056,206.0456,-0.0000,-153.9524
7889.608,-137.6771,3.0815,-64.0171,208.9687,-0.0055,205.8872,-0.0000,-154.1108
7937.098,-137.8856,3.0630,-64.2255,208.7929,-0.0053,205.7299,-0.0000,-154.2682
7984.873,-138.0941,3.0447,-64.4339,208.6182,-0.0052,205.5735,-0.0000,-154.4247
8032.936,-138.3026,3.0265,-64.6422,208.4446,-0.0051,205.4181,-0.0000,-154.5801
8081.288,-138.5111,3.0083,-64.8506,208.2720,-0.0050,205.2637,-0.0000,-154.7346
8129.931,-138.7196,2.9903,-65.0590,208.1006,-0.0049,205.1102,-0.0000,-154.8881
8178.867,-138.9282,2.9724,-65.2674,207.9302,-0.0047,204.9577,-0.0000,-155.0407
8228.098,-139.1367,2.9547,-65.4758,207.7608,-0.0046,204.8062,-0.0000,-155.1922
8277.625,-139.3452,2.9370,-65.6842,207.5925,-0.0045,204.6556,-0.0000,-155.3429
8327.450,-139.5537,2.9194,-65.8926,207.4253,-0.0044,204.5059,-0.0000,-155.4926
8377.575,-139.7622,2.9019,-66.1010,207.2591,-0.0043,204.3572,-0.0000,-155.6414
8428.001,-139.9707,2.8846,-66.3094,207.0939,-0.0042,204.2094,-0.0000,-155.7892
8478.731,-140.1792,2.8673,-66.5178,206.9298,-0.0041,204.0625,-0.0000,-155.9362
8529.767,-140.3877,2.8501,-66.7262,206.7667,-0.0040,203.9165,-0.0000,-156.0822
8581.110,-140.5962,2.8331,-66.9346,206.6045,-0.0039,203.7715,-0.0000,-156.2273
8632.762,-140.8047,2.8161,-67.1430,206.4434,-0.0038,203.6273,-0.0000,-156.3715
8684.724,-141.0132,2.7993,-67.3514,206.2833,-0.0037,203.4840,-0.0000,-156.5148
8737.000,-141.2217,2.7825,-67.5598,206.1242,-0.0036,203.3417,-0.0000,-156.6572
8789.590,-141.4302,2.7659,-67.7682,205.9660,-0.0036,203.2002,-0.0000,-156.7987
8842.496,-141.6387,2.7493,-67.9767,205.8089,-0.0035,203.0596,-0.0000,-156.9393
8895.722,-141.8472,2.7329,-68.1851,205.6527,-0.0034,202.9198,-0.0000,-157.0791
8949.267,-142.0557,2.7165,-68.3935,205.4975,-0.0033,202.7810,-0.0000,-157.2180
9003.135,-142.2642,2.7003,-68.6019,205.3432,-0.0032,202.6430,-0.0000,-157.3560
9057.327,-142.4727,2.6841,-68.8104,205.1899,-0.0032,202.5058,-0.0000,-157.4932
9111.845,-142.6812,2.6680,-69.0188,205.0375,-0.0031,202.3695,-0.0000,-157.6296
9166.692,-142.8897,2.6521,-69.2272,204.8861,-0.0030,202.2340,-0.0000,-157.7650
9221.868,-143.0982,2.6362,-69.4356,204.7356,-0.0029,202.0994,-0.0000,-157.8997
9277.377,-143.3067,2.6204,-69.6441,204.5861,-0.0029,201.9656,-0.0000,-158.0335
9333.220,-143.5152,2.6047,-69.8525,204.4374,-0.0028,201.8327,-0.0000,-158.1665
9389.398,-143.7237,2.5892,-70.0609,204.2897,-0.0027,201.7005,-0.0000,-158.2986
9445.915,-143.9322,2.5737,-70.2694,204.1429,-0.0027,201.5692,-0.0000,-158.4300
9502.773,-144.1407,2.5583,-70.4778,203.9970,-0.0026,201.4387,-0.0000,-158.5605
9559.972,-144.3492,2.5430,-70.6863,203.8520,-0.0025,201.3090,-0.0000,-158.6902
9617.516,-144.5577,2.5277,-70.8947,203.7079,-0.0025,201.1801,-0.0000,-158.8192
9675.406,-144.7662,2.5126,-71.1032,203.5646,-0.0024,201.0520,-0.0000,-158.9473
9733.645,-144.9747,2.4976,-71.3116,203.4223,-0.0024,200.9247,-0.0000,-159.0746
9792.234,-145.1832,2.4826,-71.5200,203.2808,-0.0023,200.7982,-0.0000,-159.2012
9851.176,-145.3917,2.4678,-71.7285,203.1402,-0.0023,200.6724,-0.0000,-159.3269
9910.472,-145.6002,2.4530,-71.9369,203.0005,-0.0022,200.5475,-0.0000,-159.4519
9970.126,-145.8088,2.4383,-72.1454,202.8616,-0.0021,200.4233,-0.0000,-159.5761
10030.139,-146.0173,2.4237,-72.3538,202.7236,-0.0021,200.2998,-0.0000,-159.6996
10090.512,-146.2258,2.4092,-72.5623,202.5864,-0.0020,200.1771,-0.0000,-159.8223
10151.250,-146.4343,2.3948,-72.7708,202.4500,-0.0020,200.0552,-0.0000,-159.9442
10212.352,-146.6428,2.3805,-72.9792,202.3145,-0.0019,199.9341,-0.0000,-160.0654
10273.823,-146.8513,2.3662,-73.1877,202.1799,-0.0019,199.8136,-0.0000,-160.1858
10335.664,-147.0598,2.3521,-73.3961,202.0460,-0.0019,199.6940,-0.0000,-160.3055
10397.877,-147.2683,2.3380,-73.6046,201.9130,-0.0018,199.5750,-0.0000,-160.4245
10460.464,-147.4768,2.3240,-73.8130,201.7808,-0.0018,199.4568,-0.0000,-160.5427
10523.428,-147.6853,2.3101,-74.0215,201.6494,-0.0017,199.3393,-0.0000,-160.6602
10586.771,-147.8938,2.2963,-74.2300,201.5188,-0.0017,199.2225,-0.0000,-160.7770
10650.495,-148.1023,2.2825,-74.4384,201.3890,-0.0016,199.1065,-0.0000,-160.8931
10714.603,-148.3108,2.2689,-74.6469,201.2600,-0.0016,198.9911,-0.0000,-161.0084
10779.097,-148.5193,2.2553,-74.8554,201.1318,-0.0016,198.8765,-0.0000,-161.1231
10843.979,-148.7278,2.2418,-75.0638,201.0044,-0.0015,198.7626,-0.0000,-161.2370
10909.252,-148.9363,2.2284,-75.2723,200.8778,-0.0015,198.6494,-0.0000,-161.3502
10974.917,-149.1448,2.2151,-75.4808,200.7519,-0.0015,198.5368,-0.0000,-161.4628
11040.978,-149.3533,2.2018,-75.6892,200.6268,-0.0014,198.4250,-0.0000,-161.5746
11107.436,-149.5618,2.1886,-75.8977,200.5025,-0.0014,198.3138,-0.0000,-161.6858
11174.294,-149.7703,2.1755,-76.1062,200.3789,-0.0014,198.2034,-0.0000,-161.7963
11241.555,-149.9788,2.1625,-76.3146,200.2561,-0.0013,198.0936,-0.0000,-161.9061
11309.221,-150.1873,2.1496,-76.5231,200.1340,-0.0013,197.9844,-0.0000,-162.0152
11377.294,-150.3958,2.1367,-76.7316,200.0127,-0.0013,197.8760,-0.0000,-162.1237
11445.776,-150.6043,2.1239,-76.9401,199.8921,-0.0012,197.7682,-0.0000,-162.2315
11514.671,-150.8128,2.1112,-77.1485,199.7723,-0.0012,197.6611,-0.0000,-162.3387
11583.981,-151.0213,2.0986,-77.3570,199.6532,-0.0012,197.5546,-0.0000,-162.4451
11653.708,-151.2298,2.0860,-77.5655,199.5348,-0.0011,197.4488,-0.0000,-162.5510
11723.854,-151.4383,2.0735,-77.7740,199.4171,-0.0011,197.3436,-0.0000,-162.6562
11794.423,-151.6468,2.0611,-77.9824,199.3002,-0.0011,197.2390,-0.0000,-162.7607
