freq_Hz,woofer_dB,mid_dB,tweeter_dB,sum_dB
4929.02,-110.5282,-49.5972,-1.1192,-1.0865
4946.32,-110.6498,-49.7486,-1.1251,-1.0930
4963.68,-110.7715,-49.9001,-1.1310,-1.0994
4981.10,-110.8931,-50.0517,-1.1557,-1.1246
4998.58,-111.0148,-50.2034,-1.1831,-1.1524
5016.12,-111.1364,-50.3553,-1.2106,-1.1803
5033.72,-111.2581,-50.5072,-1.2382,-1.2084
5051.39,-111.3798,-50.6593,-1.2659,-1.2365
5069.12,-111.5014,-50.8114,-1.2937,-1.2647
5086.90,-111.6231,-50.9637,-1.3216,-1.2930
5104.76,-111.7447,-51.1161,-1.3496,-1.3214
5122.67,-111.8664,-51.2684,-1.3777,-1.3499
5140.65,-111.9881,-51.4192,-1.4060,-1.3785
5158.69,-112.1097,-51.5702,-1.4343,-1.4072
5176.79,-112.2314,-51.7213,-1.4627,-1.4360
5194.96,-112.3530,-51.8725,-1.4912,-1.4649
5213.19,-112.4747,-52.0238,-1.5198,-1.4939
5231.49,-112.5964,-52.1752,-1.5486,-1.5230
5249.85,-112.7180,-52.3267,-1.5774,-1.5522
5268.27,-112.8397,-52.4784,-1.5979,-1.5731
5286.76,-112.9613,-52.6301,-1.5994,-1.5750
5305.31,-113.0830,-52.7820,-1.6010,-1.5770
5323.93,-113.2047,-52.9339,-1.6025,-1.5790
5342.62,-113.3263,-53.0860,-1.6041,-1.5809
5361.37,-113.4480,-53.2382,-1.6056,-1.5829
5380.18,-113.5697,-53.3905,-1.6072,-1.5849
5399.06,-113.6913,-53.5429,-1.6088,-1.5868
5418.01,-113.8130,-53.6954,-1.6104,-1.5888
5437.02,-113.9346,-53.8469,-1.6120,-1.5908
5456.11,-114.0563,-53.9979,-1.6136,-1.5928
5475.25,-114.1780,-54.1490,-1.6153,-1.5948
5494.47,-114.2996,-54.3002,-1.6169,-1.5967
5513.75,-114.4213,-54.4515,-1.6185,-1.5987
5533.10,-114.5430,-54.6029,-1.6202,-1.6007
5552.52,-114.6646,-54.7545,-1.6219,-1.6027
5572.01,-114.7863,-54.9061,-1.6235,-1.6047
5591.56,-114.9080,-55.0579,-1.6351,-1.6166
5611.18,-115.0297,-55.2097,-1.6502,-1.6320
5630.87,-115.1513,-55.3617,-1.6654,-1.6475
5650.64,-115.2730,-55.5138,-1.6807,-1.6630
5670.47,-115.3947,-55.6660,-1.6960,-1.6786
5690.37,-115.5163,-55.8183,-1.7113,-1.6942
5710.34,-115.6380,-55.9707,-1.7267,-1.7099
5730.38,-115.7597,-56.1232,-1.7422,-1.7256
5750.49,-115.8813,-56.2725,-1.7577,-1.7414
5770.67,-116.0030,-56.4057,-1.7733,-1.7572
5790.92,-116.1247,-56.5391,-1.7889,-1.7730
5811.24,-116.2464,-56.6724,-1.8046,-1.7889
5831.64,-116.3680,-56.8058,-1.8204,-1.8049
5852.10,-116.4897,-56.9393,-1.8362,-1.8209
5872.64,-116.6114,-57.0728,-1.8521,-1.8370
5893.25,-116.7330,-57.2063,-1.8680,-1.8531
5913.93,-116.8547,-57.3399,-1.8782,-1.8635
5934.69,-116.9764,-57.4736,-1.8598,-1.8454
5955.51,-117.0981,-57.6072,-1.8414,-1.8272
5976.41,-117.2197,-57.7410,-1.8229,-1.8090
5997.39,-117.3414,-57.8747,-1.8043,-1.7907
6018.43,-117.4631,-58.0085,-1.7857,-1.7723
6039.56,-117.5848,-58.1424,-1.7671,-1.7539
6060.75,-117.7064,-58.2763,-1.7483,-1.7354
6082.02,-117.8281,-58.4103,-1.7295,-1.7168
6103.37,-117.9498,-58.5357,-1.7107,-1.6982
6124.79,-118.0715,-58.6572,-1.6918,-1.6794
6146.28,-118.1931,-58.7787,-1.6728,-1.6606
6167.85,-118.3148,-58.9002,-1.6537,-1.6418
6189.50,-118.4365,-59.0217,-1.6346,-1.6229
6211.22,-118.5582,-59.1433,-1.6154,-1.6039
6233.01,-118.6798,-59.2648,-1.5962,-1.5848
6254.89,-118.8015,-59.3863,-1.5768,-1.5657
6276.84,-118.9232,-59.5078,-1.5567,-1.5457
6298.87,-119.0449,-59.6294,-1.5360,-1.5252
6320.97,-119.1666,-59.7509,-1.5152,-1.5046
6343.16,-119.2882,-59.8724,-1.4944,-1.4839
6365.42,-119.4099,-59.9939,-1.4734,-1.4631
6387.76,-119.5316,-60.1155,-1.4525,-1.4423
6410.17,-119.6533,-60.2370,-1.4314,-1.4214
6432.67,-119.7750,-60.3586,-1.4103,-1.4004
6455.24,-119.8966,-60.4836,-1.3890,-1.3794
6477.90,-120.0183,-60.6228,-1.3678,-1.3583
6500.63,-120.1400,-60.7622,-1.3464,-1.3371
6523.45,-120.2617,-60.9015,-1.3250,-1.3159
6546.34,-120.3834,-61.0410,-1.3035,-1.2945
6569.31,-120.5050,-61.1805,-1.2819,-1.2731
6592.37,-120.6267,-61.3201,-1.2603,-1.2516
6615.50,-120.7484,-61.4598,-1.2385,-1.2301
6638.72,-120.8701,-61.5995,-1.2176,-1.2093
6662.02,-120.9918,-61.7392,-1.2252,-1.2170
6685.40,-121.1134,-61.8791,-1.2327,-1.2247
6708.86,-121.2351,-62.0190,-1.2403,-1.2324
6732.40,-121.3568,-62.1590,-1.2480,-1.2401
6756.03,-121.4785,-62.2990,-1.2556,-1.2479
6779.74,-121.6002,-62.4391,-1.2633,-1.2557
6803.53,-121.7219,-62.5793,-1.2710,-1.2635
6827.41,-121.8435,-62.7195,-1.2788,-1.2714
6851.37,-121.9652,-62.8549,-1.2865,-1.2793
6875.42,-122.0869,-62.9883,-1.2943,-1.2872
6899.54,-122.2086,-63.1218,-1.3021,-1.2951
6923.76,-122.3303,-63.2553,-1.3100,-1.3031
6948.06,-122.4520,-63.3888,-1.3179,-1.3110
6972.44,-122.5737,-63.5224,-1.3258,-1.3191
6996.91,-122.6953,-63.6560,-1.3337,-1.3271
7021.46,-122.8170,-63.7897,-1.3417,-1.3352
7046.11,-122.9387,-63.9234,-1.3560,-1.3495
7070.83,-123.0604,-64.0571,-1.3777,-1.3713
7095.65,-123.1821,-64.1909,-1.3994,-1.3931
7120.55,-123.3038,-64.3248,-1.4213,-1.4151
7145.54,-123.4255,-64.4587,-1.4432,-1.4371
7170.62,-123.5471,-64.5926,-1.4652,-1.4592
7195.78,-123.6688,-64.7266,-1.4873,-1.4813
7221.03,-123.7905,-64.8606,-1.5095,-1.5035
7246.37,-123.9122,-64.9945,-1.5317,-1.5259
7271.81,-124.0339,-65.1279,-1.5540,-1.5482
7297.33,-124.1556,-65.2614,-1.5764,-1.5707
7322.93,-124.2773,-65.3949,-1.5989,-1.5933
7348.63,-124.3990,-65.5284,-1.6214,-1.6159
7374.42,-124.5206,-65.6620,-1.6441,-1.6386
7400.30,-124.6423,-65.7956,-1.6668,-1.6614
7426.27,-124.7640,-65.9293,-1.6896,-1.6842
7452.34,-124.8857,-66.0630,-1.7125,-1.7072
7478.49,-125.0074,-66.1967,-1.7097,-1.7045
7504.73,-125.1291,-66.3305,-1.7037,-1.6986
7531.07,-125.2508,-66.4644,-1.6978,-1.6927
7557.50,-125.3725,-66.5983,-1.6918,-1.6868
7584.02,-125.4942,-66.7322,-1.6858,-1.6809
7610.64,-125.6159,-66.8662,-1.6797,-1.6750
7637.35,-125.7375,-67.0002,-1.6737,-1.6690
7664.15,-125.8592,-67.1342,-1.6676,-1.6630
7691.05,-125.9809,-67.2592,-1.6615,-1.6570
7718.04,-126.1026,-67.3808,-1.6554,-1.6509
7745.13,-126.2243,-67.5024,-1.6493,-1.6449
7772.31,-126.3460,-67.6240,-1.6432,-1.6388
7799.58,-126.4677,-67.7457,-1.6370,-1.6327
7826.96,-126.5894,-67.8673,-1.6308,-1.6266
7854.42,-126.7111,-67.9889,-1.6246,-1.6204
7881.99,-126.8328,-68.1105,-1.6184,-1.6142
7909.65,-126.9545,-68.2321,-1.6179,-1.6138
7937.41,-127.0761,-68.3538,-1.6296,-1.6256
7965.26,-127.1978,-68.4754,-1.6413,-1.6374
7993.22,-127.3195,-68.5970,-1.6531,-1.6492
8021.27,-127.4412,-68.7186,-1.6650,-1.6611
8049.42,-127.5629,-68.8403,-1.6768,-1.6730
8077.67,-127.6846,-68.9619,-1.6888,-1.6850
8106.02,-127.8063,-69.0835,-1.7007,-1.6970
8134.46,-127.9280,-69.2066,-1.7127,-1.7091
8163.01,-128.0497,-69.3341,-1.7248,-1.7212
8191.66,-128.1714,-69.4617,-1.7369,-1.7333
8220.41,-128.2931,-69.5893,-1.7490,-1.7455
8249.25,-128.4148,-69.7169,-1.7612,-1.7577
8278.20,-128.5365,-69.8445,-1.7734,-1.7700
8307.26,-128.6582,-69.9721,-1.7857,-1.7823
8336.41,-128.7799,-70.0998,-1.7980,-1.7947
8365.67,-128.9015,-70.2275,-1.8104,-1.8071
8395.02,-129.0232,-70.3552,-1.8090,-1.8057
8424.49,-129.1449,-70.4830,-1.8031,-1.7999
8454.05,-129.2666,-70.6107,-1.7971,-1.7940
8483.72,-129.3883,-70.7385,-1.7912,-1.7881
8513.49,-129.5100,-70.8663,-1.7852,-1.7821
8543.37,-129.6317,-70.9941,-1.7792,-1.7762
8573.35,-129.7534,-71.1220,-1.7731,-1.7702
8603.44,-129.8751,-71.2498,-1.7671,-1.7642
8633.63,-129.9968,-71.4042,-1.7610,-1.7582
8663.93,-130.1185,-71.5673,-1.7550,-1.7521
8694.34,-130.2402,-71.7305,-1.7488,-1.7461
8724.85,-130.3619,-71.8939,-1.7427,-1.7400
8755.47,-130.4836,-72.0574,-1.7366,-1.7339
8786.20,-130.6053,-72.2210,-1.7304,-1.7278
8817.03,-130.7270,-72.3848,-1.7242,-1.7217
8847.97,-130.8487,-72.5488,-1.7180,-1.7155
8879.03,-130.9704,-72.7129,-1.7138,-1.7114
8910.19,-131.0921,-72.8771,-1.7191,-1.7167
8941.46,-131.2138,-73.0415,-1.7244,-1.7220
8972.83,-131.3355,-73.2061,-1.7297,-1.7274
9004.32,-131.4572,-73.3708,-1.7350,-1.7327
9035.92,-131.5789,-73.5356,-1.7403,-1.7381
9067.64,-131.7006,-73.7007,-1.7457,-1.7435
9099.46,-131.8223,-73.8658,-1.7511,-1.7489
9131.39,-131.9440,-74.0463,-1.7565,-1.7543
9163.44,-132.0657,-74.2684,-1.7619,-1.7598
9195.60,-132.1874,-74.4908,-1.7673,-1.7653
9227.87,-132.3090,-74.7136,-1.7728,-1.7708
9260.25,-132.4307,-74.9368,-1.7782,-1.7763
9292.75,-132.5524,-75.1603,-1.7837,-1.7819
9325.36,-132.6741,-75.3841,-1.7892,-1.7874
9358.09,-132.7958,-75.6083,-1.7948,-1.7930
9390.93,-132.9175,-75.8329,-1.8003,-1.7986
9423.89,-133.0392,-76.0578,-1.7956,-1.7939
9456.96,-133.1609,-76.2832,-1.7844,-1.7828
9490.15,-133.2826,-76.5088,-1.7732,-1.7716
9523.45,-133.4043,-76.7349,-1.7619,-1.7604
9556.87,-133.5260,-76.9613,-1.7506,-1.7491
9590.41,-133.6477,-77.1880,-1.7392,-1.7378
9624.07,-133.7694,-77.4152,-1.7278,-1.7264
9657.85,-133.8911,-77.6427,-1.7164,-1.7150
9691.74,-134.0128,-77.8383,-1.7049,-1.7036
9725.75,-134.1345,-78.0250,-1.6934,-1.6921
9759.88,-134.2562,-78.2120,-1.6818,-1.6805
9794.14,-134.3779,-78.3992,-1.6702,-1.6690
9828.51,-134.4996,-78.5867,-1.6586,-1.6574
9863.00,-134.6213,-78.7744,-1.6469,-1.6457
9897.61,-134.7430,-78.9623,-1.6352,-1.6340
9932.35,-134.8647,-79.1504,-1.6234,-1.6223
9967.20,-134.9864,-79.3388,-1.6119,-1.6108
10002.18,-135.1081,-79.5274,-1.6060,-1.6049
10037.29,-135.2298,-79.7163,-1.6001,-1.5990
10072.51,-135.3515,-79.9054,-1.5942,-1.5931
10107.86,-135.4732,-80.0947,-1.5882,-1.5872
10143.33,-135.5949,-80.2843,-1.5822,-1.5812
10178.93,-135.7166,-80.4741,-1.5762,-1.5752
10214.65,-135.8383,-80.6641,-1.5702,-1.5693
10250.50,-135.9600,-80.8464,-1.5642,-1.5632
10286.47,-136.0817,-81.0094,-1.5581,-1.5572
10322.57,-136.2034,-81.1726,-1.5521,-1.5511
10358.80,-136.3251,-81.3359,-1.5460,-1.5451
10395.15,-136.4469,-81.4993,-1.5398,-1.5390
10431.63,-136.5686,-81.6630,-1.5337,-1.5328
10468.24,-136.6903,-81.8267,-1.5275,-1.5267
10504.98,-136.8120,-81.9906,-1.5213,-1.5205
10541.85,-136.9337,-82.1547,-1.5151,-1.5143
10578.84,-137.0554,-82.3189,-1.4936,-1.4928
10615.97,-137.1771,-82.4832,-1.4547,-1.4540
10653.22,-137.2988,-82.6477,-1.4158,-1.4150
10690.61,-137.4205,-82.8124,-1.3766,-1.3759
10728.13,-137.5422,-82.9772,-1.3374,-1.3367
10765.78,-137.6639,-83.1422,-1.2980,-1.2973
10803.56,-137.7856,-83.3073,-1.2585,-1.2578
10841.47,-137.9073,-83.4725,-1.2189,-1.2182
10879.52,-138.0290,-83.7404,-1.1791,-1.1784
10917.70,-138.1507,-84.0337,-1.1391,-1.1385
10956.02,-138.2724,-84.3277,-1.0990,-1.0984
10994.47,-138.3941,-84.6222,-1.0588,-1.0583
11033.05,-138.5158,-84.9173,-1.0185,-1.0179
11071.77,-138.6375,-85.2130,-0.9780,-0.9774
11110.63,-138.7592,-85.5094,-0.9373,-0.9368
11149.62,-138.8809,-85.8064,-0.8966,-0.8961
11188.75,-139.0026,-86.1039,-0.8556,-0.8552
11228.01,-139.1243,-86.4021,-0.8341,-0.8337
11267.42,-139.2460,-86.7009,-0.8147,-0.8143
11306.96,-139.3677,-87.0004,-0.7952,-0.7948
11346.64,-139.4894,-87.3004,-0.7756,-0.7752
11386.46,-139.6111,-87.6011,-0.7559,-0.7555
11426.42,-139.7328,-87.9025,-0.7362,-0.7358
11466.52,-139.8545,-88.2044,-0.7164,-0.7161
11506.76,-139.9762,-88.5280,-0.6966,-0.6962
11547.14,-140.0979,-88.8979,-0.6766,-0.6763
11587.67,-140.2196,-89.2686,-0.6566,-0.6563
11628.33,-140.3413,-89.6401,-0.6366,-0.6362
11669.14,-140.4630,-90.0126,-0.6164,-0.6161
11710.09,-140.5848,-90.3859,-0.5962,-0.5959
11751.19,-140.7065,-90.7602,-0.5759,-0.5757
11792.43,-140.8282,-91.1353,-0.5556,-0.5553
11833.82,-140.9499,-91.5113,-0.5351,-0.5349
11875.35,-141.0716,-91.8882,-0.5176,-0.5173
11917.02,-141.1933,-92.2660,-0.5058,-0.5056
11958.84,-141.3150,-92.6446,-0.4940,-0.4938
12000.81,-141.4367,-93.0242,-0.4822,-0.4819
12042.93,-141.5584,-93.4047,-0.4703,-0.4701
12085.19,-141.6801,-93.7861,-0.4583,-0.4581
12127.60,-141.8018,-94.1684,-0.4464,-0.4462
12170.16,-141.9235,-94.5517,-0.4343,-0.4342
12212.87,-142.0452,-94.8845,-0.4223,-0.4221
12255.73,-142.1669,-95.2074,-0.4102,-0.4100
12298.75,-142.2886,-95.5311,-0.3980,-0.3979
12341.91,-142.4103,-95.8554,-0.3859,-0.3857
12385.22,-142.5320,-96.1805,-0.3736,-0.3735
12428.68,-142.6537,-96.5063,-0.3614,-0.3612
12472.30,-142.7754,-96.8328,-0.3490,-0.3489
12516.07,-142.8971,-97.1600,-0.3367,-0.3366
12560.00,-143.0188,-97.4879,-0.3243,-0.3242
12604.08,-143.1405,-97.8166,-0.3061,-0.3060
12648.31,-143.2623,-98.1460,-0.2861,-0.2860
12692.70,-143.3840,-98.4761,-0.2660,-0.2659
12737.24,-143.5057,-98.8069,-0.2458,-0.2457
12781.94,-143.6274,-99.1385,-0.2256,-0.2255
12826.80,-143.7491,-99.4708,-0.2053,-0.2052
12871.81,-143.8708,-99.8039,-0.1849,-0.1848
12916.99,-143.9925,-100.1055,-0.1645,-0.1644
12962.32,-144.1142,-100.3454,-0.1439,-0.1438
13007.81,-144.2359,-100.5857,-0.1233,-0.1233
13053.46,-144.3576,-100.8264,-0.1027,-0.1026
13099.27,-144.4793,-101.0675,-0.0819,-0.0819
13145.24,-144.6010,-101.3090,-0.0611,-0.0610
13191.37,-144.7227,-101.5510,-0.0402,-0.0402
13237.67,-144.8444,-101.7934,-0.0193,-0.0192
13284.12,-144.9661,-102.0362,0.0017,0.0018
13330.74,-145.0878,-102.2794,0.0172,0.0172
13377.53,-145.2095,-102.5231,0.0089,0.0090
13424.47,-145.3312,-102.7671,0.0007,0.0008
13471.58,-145.4530,-103.0117,-0.0076,-0.0075
13518.86,-145.5747,-103.2566,-0.0159,-0.0158
13566.31,-145.6964,-103.5020,-0.0242,-0.0242
13613.92,-145.8181,-103.7478,-0.0326,-0.0325
13661.69,-145.9398,-103.9940,-0.0410,-0.0409
13709.64,-146.0615,-104.2197,-0.0494,-0.0494
13757.75,-146.1832,-104.4420,-0.0579,-0.0578
13806.03,-146.3049,-104.6647,-0.0664,-0.0663
13854.48,-146.4266,-104.8877,-0.0749,-0.0748
13903.11,-146.5483,-105.1111,-0.0834,-0.0834
13951.90,-146.6700,-105.3348,-0.0920,-0.0919
14000.86,-146.7917,-105.5589,-0.1006,-0.1006
14050.00,-146.9134,-105.7834,-0.1092,-0.1092
14099.30,-147.0351,-106.0082,-0.1179,-0.1179
14148.78,-147.1568,-106.2334,-0.1395,-0.1394
14198.44,-147.2785,-106.4590,-0.1689,-0.1688
14248.27,-147.4002,-106.6849,-0.1984,-0.1984
14298.27,-147.5220,-106.9112,-0.2280,-0.2280
14348.45,-147.6437,-107.1378,-0.2578,-0.2577
14398.80,-147.7654,-107.3648,-0.2876,-0.2876
14449.33,-147.8871,-107.5922,-0.3175,-0.3175
14500.04,-148.0088,-107.7963,-0.3476,-0.3476
14550.93,-148.1305,-107.9594,-0.3777,-0.3777
14602.00,-148.2522,-108.1226,-0.4080,-0.4080
14653.24,-148.3739,-108.2860,-0.4384,-0.4383
14704.66,-148.4956,-108.4495,-0.4688,-0.4688
14756.27,-148.6173,-108.6131,-0.4994,-0.4994
14808.06,-148.7390,-108.7769,-0.5301,-0.5301
14860.02,-148.8607,-108.9409,-0.5609,-0.5608
14912.17,-148.9824,-109.1050,-0.5918,-0.5917
14964.51,-149.1041,-109.2692,-0.6211,-0.6211
15017.02,-149.2258,-109.4336,-0.6211,-0.6211
15069.72,-149.3475,-109.5981,-0.6211,-0.6211
15122.61,-149.4692,-109.7628,-0.6211,-0.6211
15175.68,-149.5910,-109.9277,-0.6211,-0.6211
15228.94,-149.7127,-110.0927,-0.6211,-0.6210
15282.39,-149.8344,-110.2578,-0.6211,-0.6210
15336.02,-149.9561,-110.4231,-0.6211,-0.6210
15389.84,-150.0778,-110.7157,-0.6211,-0.6210
15443.85,-150.1995,-111.0268,-0.6211,-0.6210
15498.05,-150.3212,-111.3386,-0.6211,-0.6210
15552.44,-150.4429,-111.6511,-0.6211,-0.6210
15607.02,-150.5646,-111.9642,-0.6211,-0.6210
15661.79,-150.6863,-112.2780,-0.6211,-0.6210
15716.75,-150.8080,-112.5925,-0.6211,-0.6210
15771.91,-150.9297,-112.9077,-0.6210,-0.6210
15827.26,-151.0514,-113.2235,-0.6210,-0.6210
15882.80,-151.1731,-113.5401,-0.6068,-0.6068
15938.54,-151.2948,-113.8573,-0.5774,-0.5774
15994.48,-151.4165,-114.1752,-0.5479,-0.5479
16050.61,-151.5382,-114.4938,-0.5183,-0.5183
16106.94,-151.6600,-114.8130,-0.4886,-0.4885
16163.46,-151.7817,-115.1330,-0.4587,-0.4587
16220.19,-151.9034,-115.4537,-0.4288,-0.4288
16277.11,-152.0251,-115.7684,-0.3988,-0.3987
16334.24,-152.1468,-116.0733,-0.3686,-0.3686
16391.56,-152.2685,-116.3788,-0.3384,-0.3384
16449.08,-152.3902,-116.6850,-0.3080,-0.3080
16506.81,-152.5119,-116.9919,-0.2776,-0.2775
16564.74,-152.6336,-117.2994,-0.2470,-0.2470
16622.87,-152.7553,-117.6075,-0.2163,-0.2163
16681.21,-152.8770,-117.9163,-0.1855,-0.1855
16739.75,-152.9987,-118.2258,-0.1546,-0.1546
16798.50,-153.1204,-118.5359,-0.1236,-0.1236
16857.45,-153.2421,-118.8467,-0.1473,-0.1473
16916.61,-153.3638,-119.1581,-0.1762,-0.1762
16975.98,-153.4855,-119.4702,-0.2052,-0.2051
17035.56,-153.6072,-119.7830,-0.2342,-0.2342
17095.34,-153.7289,-120.0965,-0.2634,-0.2634
17155.34,-153.8506,-120.4106,-0.2927,-0.2926
17215.54,-153.9724,-120.7254,-0.3220,-0.3220
17275.96,-154.0941,-120.6911,-0.3515,-0.3515
17336.59,-154.2158,-120.6174,-0.3811,-0.3811
17397.43,-154.3375,-120.5431,-0.4108,-0.4108
17458.48,-154.4592,-120.4680,-0.4406,-0.4405
17519.75,-154.5809,-120.3923,-0.4704,-0.4704
17581.24,-154.7026,-120.3159,-0.5004,-0.5004
17642.94,-154.8243,-120.2387,-0.5305,-0.5305
17704.85,-154.9460,-120.1609,-0.5608,-0.5607
17766.99,-155.0677,-120.0824,-0.5911,-0.5911
17829.34,-155.1894,-120.0032,-0.6152,-0.6152
17891.91,-155.3111,-119.9232,-0.6276,-0.6276
17954.70,-155.4328,-119.8426,-0.6400,-0.6399
18017.71,-155.5545,-119.7612,-0.6524,-0.6524
18080.94,-155.6762,-119.6792,-0.6649,-0.6648
18144.40,-155.7979,-119.5964,-0.6774,-0.6774
18208.07,-155.9196,-119.5129,-0.6899,-0.6899
18271.97,-156.0413,-119.4821,-0.7025,-0.7025
18336.10,-156.1630,-119.5270,-0.7152,-0.7152
18400.45,-156.2847,-119.5716,-0.7279,-0.7279
18465.02,-156.4064,-119.6159,-0.7406,-0.7406
18529.82,-156.5281,-119.6599,-0.7534,-0.7534
18594.85,-156.6498,-119.7037,-0.7662,-0.7662
18660.11,-156.7715,-119.7472,-0.7791,-0.7791
18725.60,-156.8932,-119.7905,-0.7920,-0.7920
18791.31,-157.0149,-119.8334,-0.8050,-0.8050
18857.26,-157.1367,-119.8761,-0.8180,-0.8180
18923.44,-157.2584,-119.9185,-0.8255,-0.8255
18989.85,-157.3801,-119.9607,-0.8314,-0.8314
19056.49,-157.5018,-120.0025,-0.8373,-0.8373
19123.37,-157.6235,-120.0441,-0.8432,-0.8432
19190.48,-157.7452,-120.0854,-0.8492,-0.8492
19257.83,-157.8669,-120.1264,-0.8551,-0.8551
19325.41,-157.9886,-120.1671,-0.8611,-0.8611
19393.23,-158.1103,-110.3827,-0.8671,-0.8671
19461.29,-158.2320,-110.5044,-0.8732,-0.8731
19529.59,-158.3537,-110.6261,-0.8792,-0.8792
19598.13,-158.4754,-110.7478,-0.8853,-0.8853
19666.91,-158.5971,-110.8695,-0.8914,-0.8914
19735.93,-158.7188,-110.9912,-0.8975,-0.8975
19805.19,-158.8405,-111.1129,-0.9037,-0.9036
19874.69,-158.9622,-111.2346,-0.9098,-0.9098
19944.44,-159.0839,-111.3563,-0.9160,-0.9160
20014.44,-159.2056,-111.4781,-20.9209,-20.9207
20084.67,-159.3273,-111.5998,-20.9209,-20.9207
20155.16,-159.4490,-111.7215,-20.9209,-20.9207
20225.89,-159.5707,-111.8432,-20.9209,-20.9207
20296.87,-159.6924,-111.9649,-20.9209,-20.9207
20368.11,-159.8141,-112.0866,-20.9209,-20.9207
20439.59,-159.9358,-112.2083,-20.9209,-20.9207
20511.32,-160.0575,-112.3300,-20.9209,-20.9207
20583.30,-160.1792,-112.4517,-20.9209,-20.9207
20655.54,-160.3009,-112.5734,-20.9209,-20.9207
20728.02,-160.4226,-112.6951,-20.9209,-20.9207
20800.77,-160.5443,-112.8168,-20.9209,-20.9207
20873.77,-160.6660,-112.9385,-20.9209,-20.9207
20947.02,-160.7877,-113.0603,-20.9209,-20.9207
21020.53,-160.9094,-113.1820,-20.9209,-20.9207
21094.30,-161.0311,-113.3037,-20.9209,-20.9207
21168.33,-161.1528,-113.4254,-20.9209,-20.9207
21242.62,-161.2745,-113.5471,-20.9209,-20.9207
21317.17,-161.3962,-113.6688,-20.9209,-20.9207
21391.98,-161.5179,-113.7905,-20.9209,-20.9207
21467.06,-161.6396,-113.9122,-20.9209,-20.9207
21542.39,-161.7613,-114.0339,-20.9209,-20.9207
21617.99,-161.8830,-114.1556,-20.9209,-20.9207
21693.86,-162.0046,-114.2773,-20.9209,-20.9207
21769.99,-162.1263,-114.3991,-20.9209,-20.9207
21846.39,-162.2480,-114.5208,-20.9209,-20.9207
21923.06,-162.3697,-114.6425,-20.9209,-20.9207
22000.00,-162.4914,-114.7642,-20.9209,-20.9207
