freq_Hz,woofer_dB,mid_dB,tweeter_raw_dB,tweeter_trimmed_dB,system_sum_raw_dB,system_sum_matched_dB
18.000,72.7698,16.0327,-152.4344,-159.4344,72.7824,72.7824
18.071,72.8297,16.1700,-152.2078,-159.2078,72.8424,72.8424
18.143,72.8895,16.3072,-151.9810,-158.9810,72.9024,72.9024
18.215,72.9493,16.4445,-151.7542,-158.7542,72.9622,72.9622
18.287,73.0089,16.5817,-151.5272,-158.5272,73.0220,73.0220
18.359,73.0685,16.7190,-151.3002,-158.3002,73.0817,73.0817
18.432,73.1280,16.8562,-151.0730,-158.0730,73.1413,73.1413
18.505,73.1874,16.9935,-150.8458,-157.8458,73.2008,73.2008
18.578,73.2467,17.1307,-150.6184,-157.6184,73.2603,73.2603
18.652,73.3059,17.2680,-150.3910,-157.3910,73.3196,73.3196
18.725,73.3651,17.4052,-150.1635,-157.1635,73.3789,73.3789
18.800,73.4241,17.5425,-149.9358,-156.9358,73.4380,73.4380
18.874,73.4830,17.6797,-149.7081,-156.7081,73.4971,73.4971
18.949,73.5419,17.8170,-149.4803,-156.4803,73.5561,73.5561
19.024,73.6006,17.9542,-149.2524,-156.2524,73.6150,73.6150
19.099,73.6593,18.0915,-149.0244,-156.0244,73.6738,73.6738
19.175,73.7179,18.2287,-148.7963,-155.7963,73.7325,73.7325
19.251,73.7763,18.3660,-148.5681,-155.5681,73.7911,73.7911
19.327,73.8347,18.5032,-148.3399,-155.3399,73.8496,73.8496
19.403,73.8930,18.6404,-148.1115,-155.1115,73.9080,73.9080
19.480,73.9511,18.7777,-147.8831,-154.8831,73.9663,73.9663
19.557,74.0092,18.9149,-147.6545,-154.6545,74.0245,74.0245
19.635,74.0672,19.0522,-147.4259,-154.4259,74.0826,74.0826
19.712,74.1251,19.1894,-147.1972,-154.1972,74.1406,74.1406
19.791,74.1828,19.3267,-146.9685,-153.9685,74.1985,74.1985
19.869,74.2405,19.4639,-146.7396,-153.7396,74.2563,74.2563
19.948,74.2980,19.6011,-146.5107,-153.5107,74.3140,74.3140
20.027,74.3555,19.7384,-146.2816,-153.2816,74.3716,74.3716
20.106,74.4128,19.8756,-146.0525,-153.0525,74.4291,74.4291
20.185,74.4700,20.0129,-145.8234,-152.8234,74.4865,74.4865
20.265,74.5272,20.1501,-145.5941,-152.5941,74.5437,74.5437
20.346,74.5842,20.2873,-145.3648,-152.3648,74.6009,74.6009
20.426,74.6411,20.4246,-145.1353,-152.1353,74.6580,74.6580
20.507,74.6979,20.5618,-144.9058,-151.9058,74.7149,74.7149
20.588,74.7545,20.6990,-144.6763,-151.6763,74.7717,74.7717
20.670,74.8111,20.8363,-144.4466,-151.4466,74.8285,74.8285
20.752,74.8675,20.9735,-144.2169,-151.2169,74.8851,74.8851
20.834,74.9239,21.1107,-143.9871,-150.9871,74.9416,74.9416
20.916,74.9801,21.2480,-143.7573,-150.7573,74.9979,74.9979
20.999,75.0362,21.3852,-143.5273,-150.5273,75.0542,75.0542
21.082,75.0922,21.5224,-143.2973,-150.2973,75.1104,75.1104
21.166,75.1480,21.6597,-143.0673,-150.0673,75.1664,75.1664
21.249,75.2038,21.7969,-142.8371,-149.8371,75.2223,75.2223
21.333,75.2594,21.9341,-142.6069,-149.6069,75.2781,75.2781
21.418,75.3149,22.0713,-142.3766,-149.3766,75.3338,75.3338
21.503,75.3703,22.2086,-142.1463,-149.1463,75.3893,75.3893
21.588,75.4255,22.3458,-141.9158,-148.9158,75.4448,75.4448
21.673,75.4806,22.4830,-141.6853,-148.6853,75.5001,75.5001
21.759,75.5356,22.6202,-141.4548,-148.4548,75.5552,75.5552
21.845,75.5905,22.7575,-141.2242,-148.2242,75.6103,75.6103
21.932,75.6452,22.8947,-140.9935,-147.9935,75.6652,75.6652
22.019,75.6998,23.0319,-140.7628,-147.7628,75.7200,75.7200
22.106,75.7543,23.1691,-140.5319,-147.5319,75.7747,75.7747
22.193,75.8087,23.3063,-140.3011,-147.3011,75.8292,75.8292
22.281,75.8629,23.4436,-140.0701,-147.0701,75.8837,75.8837
22.369,75.9170,23.5808,-139.8391,-146.8391,75.9379,75.9379
22.458,75.9709,23.7180,-139.6081,-146.6081,75.9921,75.9921
22.547,76.0247,23.8552,-139.3770,-146.3770,76.0461,76.0461
22.636,76.0784,23.9924,-139.1458,-146.1458,76.1000,76.1000
22.726,76.1320,24.1296,-138.9146,-145.9146,76.1537,76.1537
22.816,76.1854,24.2668,-138.6833,-145.6833,76.2074,76.2074
22.906,76.2386,24.4040,-138.4519,-145.4519,76.2608,76.2608
22.997,76.2917,24.5412,-138.2205,-145.2205,76.3142,76.3142
23.088,76.3447,24.6785,-137.9891,-144.9891,76.3674,76.3674
23.179,76.3976,24.8157,-137.7575,-144.7575,76.4204,76.4204
23.271,76.4503,24.9529,-137.5260,-144.5260,76.4733,76.4733
23.363,76.5028,25.0901,-137.2943,-144.2943,76.5261,76.5261
23.456,76.5552,25.2273,-137.0627,-144.0627,76.5788,76.5788
23.548,76.6075,25.3645,-136.8309,-143.8309,76.6312,76.6312
23.642,76.6596,25.5017,-136.5991,-143.5991,76.6836,76.6836
23.735,76.7115,25.6389,-136.3673,-143.3673,76.7358,76.7358
23.829,76.7634,25.7761,-136.1354,-143.1354,76.7878,76.7878
23.924,76.8150,25.9133,-135.9035,-142.9035,76.8397,76.8397
24.018,76.8665,26.0504,-135.6715,-142.6715,76.8915,76.8915
24.113,76.9179,26.1876,-135.4394,-142.4394,76.9431,76.9431
24.209,76.9691,26.3248,-135.2073,-142.2073,76.9946,76.9946
24.305,77.0201,26.4620,-134.9752,-141.9752,77.0459,77.0459
24.401,77.0710,26.5992,-134.7430,-141.7430,77.0970,77.0970
24.498,77.1218,26.7364,-134.5107,-141.5107,77.1480,77.1480
24.595,77.1723,26.8736,-134.2784,-141.2784,77.1988,77.1988
24.692,77.2228,27.0108,-134.0461,-141.0461,77.2495,77.2495
24.790,77.2730,27.1479,-133.8137,-140.8137,77.3001,77.3001
24.888,77.3231,27.2851,-133.5813,-140.5813,77.3504,77.3504
24.986,77.3731,27.4223,-133.3488,-140.3488,77.4006,77.4006
25.085,77.4228,27.5595,-133.1163,-140.1163,77.4507,77.4507
25.185,77.4724,27.6966,-132.8837,-139.8837,77.5006,77.5006
25.284,77.5219,27.8338,-132.6511,-139.6511,77.5503,77.5503
25.384,77.5712,27.9710,-132.4184,-139.4184,77.5999,77.5999
25.485,77.6203,28.1082,-132.1857,-139.1857,77.6493,77.6493
25.586,77.6692,28.2453,-131.9530,-138.9530,77.6985,77.6985
25.687,77.7180,28.3825,-131.7202,-138.7202,77.7476,77.7476
25.789,77.7666,28.5197,-131.4874,-138.4874,77.7965,77.7965
25.891,77.8150,28.6568,-131.2545,-138.2545,77.8453,77.8453
25.993,77.8633,28.7940,-131.0216,-138.0216,77.8938,77.8938
26.096,77.9114,28.9311,-130.7886,-137.7886,77.9422,77.9422
26.200,77.9593,29.0683,-130.5556,-137.5556,77.9905,77.9905
26.303,78.0071,29.2055,-130.3226,-137.3226,78.0385,78.0385
26.408,78.0546,29.3426,-130.0895,-137.0895,78.0864,78.0864
26.512,78.1020,29.4798,-129.8564,-136.8564,78.1342,78.1342
26.617,78.1492,29.6169,-129.6233,-136.6233,78.1817,78.1817
26.722,78.1963,29.7540,-129.3901,-136.3901,78.2291,78.2291
26.828,78.2431,29.8912,-129.1569,-136.1569,78.2763,78.2763
26.934,78.2898,30.0283,-128.9236,-135.9236,78.3233,78.3233
27.041,78.3363,30.1655,-128.6903,-135.6903,78.3702,78.3702
27.148,78.3826,30.3026,-128.4570,-135.4570,78.4168,78.4168
27.256,78.4288,30.4397,-128.2236,-135.2236,78.4633,78.4633
27.364,78.4747,30.5769,-127.9902,-134.9902,78.5096,78.5096
27.472,78.5205,30.7140,-127.7567,-134.7567,78.5558,78.5558
27.581,78.5661,30.8511,-127.5232,-134.5232,78.6017,78.6017
27.690,78.6115,30.9883,-127.2897,-134.2897,78.6475,78.6475
27.799,78.6567,31.1254,-127.0562,-134.0562,78.6931,78.6931
27.910,78.7017,31.2625,-126.8226,-133.8226,78.7385,78.7385
28.020,78.7465,31.3996,-126.5890,-133.5890,78.7837,78.7837
28.131,78.7912,31.5367,-126.3553,-133.3553,78.8288,78.8288
28.242,78.8356,31.6738,-126.1216,-133.1216,78.8736,78.8736
28.354,78.8799,31.8110,-125.8879,-132.8879,78.9183,78.9183
28.466,78.9239,31.9481,-125.6542,-132.6542,78.9628,78.9628
28.579,78.9678,32.0852,-125.4204,-132.4204,79.0071,79.0071
28.692,79.0115,32.2223,-125.1866,-132.1866,79.0512,79.0512
28.806,79.0550,32.3594,-124.9527,-131.9527,79.0951,79.0951
28.920,79.0983,32.4965,-124.7188,-131.7188,79.1388,79.1388
29.034,79.1414,32.6335,-124.4849,-131.4849,79.1824,79.1824
29.149,79.1843,32.7706,-124.2510,-131.2510,79.2257,79.2257
29.265,79.2270,32.9077,-124.0170,-131.0170,79.2689,79.2689
29.381,79.2695,33.0448,-123.7830,-130.7830,79.3118,79.3118
29.497,79.3118,33.1819,-123.5490,-130.5490,79.3546,79.3546
29.614,79.3539,33.3190,-123.3149,-130.3149,79.3972,79.3972
29.731,79.3958,33.4560,-123.0809,-130.0809,79.4396,79.4396
29.849,79.4376,33.5931,-122.8468,-129.8468,79.4818,79.4818
29.967,79.4791,33.7302,-122.6126,-129.6126,79.5238,79.5238
30.086,79.5204,33.8672,-122.3784,-129.3784,79.5656,79.5656
30.205,79.5615,34.0043,-122.1442,-129.1442,79.6072,79.6072
30.324,79.6024,34.1413,-121.9100,-128.9100,79.6486,79.6486
30.444,79.6431,34.2784,-121.6758,-128.6758,79.6898,79.6898
30.565,79.6836,34.4154,-121.4415,-128.4415,79.7308,79.7308
30.686,79.7239,34.5525,-121.2072,-128.2072,79.7716,79.7716
30.807,79.7640,34.6895,-120.9729,-127.9729,79.8123,79.8123
30.929,79.8039,34.8266,-120.7385,-127.7385,79.8527,79.8527
31.052,79.8435,34.9636,-120.5041,-127.5041,79.8929,79.8929
31.175,79.8830,35.1006,-120.2697,-127.2697,79.9329,79.9329
31.298,79.9223,35.2377,-120.0353,-127.0353,79.9728,79.9728
31.422,79.9613,35.3747,-119.8008,-126.8008,80.0124,80.0124
31.546,80.0002,35.5117,-119.5664,-126.5664,80.0518,80.0518
31.671,80.0388,35.6487,-119.3319,-126.3319,80.0910,80.0910
31.797,80.0772,35.7857,-119.0973,-126.0973,80.1301,80.1301
31.923,80.1155,35.9227,-118.8628,-125.8628,80.1689,80.1689
32.049,80.1535,36.0597,-118.6282,-125.6282,80.2075,80.2075
32.176,80.1913,36.1967,-118.3936,-125.3936,80.2459,80.2459
32.303,80.2289,36.3337,-118.1590,-125.1590,80.2842,80.2842
32.431,80.2662,36.4707,-117.9244,-124.9244,80.3222,80.3222
32.560,80.3034,36.6077,-117.6897,-124.6897,80.3600,80.3600
32.688,80.3404,36.7447,-117.4550,-124.4550,80.3976,80.3976
32.818,80.3771,36.8816,-117.2203,-124.2203,80.4350,80.4350
32.948,80.4136,37.0186,-116.9856,-123.9856,80.4722,80.4722
33.078,80.4500,37.1556,-116.7508,-123.7508,80.5092,80.5092
33.209,80.4861,37.2925,-116.5160,-123.5160,80.5460,80.5460
33.341,80.5220,37.4295,-116.2812,-123.2812,80.5826,80.5826
33.473,80.5576,37.5664,-116.0464,-123.0464,80.6190,80.6190
33.605,80.5931,37.7033,-115.8116,-122.8116,80.6552,80.6552
33.738,80.6284,37.8403,-115.5767,-122.5767,80.6912,80.6912
33.872,80.6634,37.9772,-115.3419,-122.3419,80.7269,80.7269
34.006,80.6982,38.1141,-115.1070,-122.1070,80.7625,80.7625
34.141,80.7329,38.2511,-114.8721,-121.8721,80.7979,80.7979
34.276,80.7672,38.3880,-114.6371,-121.6371,80.8330,80.8330
34.411,80.8014,38.5249,-114.4022,-121.4022,80.8680,80.8680
34.548,80.8354,38.6618,-114.1672,-121.1672,80.9028,80.9028
34.684,80.8692,38.7987,-113.9322,-120.9322,80.9373,80.9373
34.822,80.9027,38.9356,-113.6972,-120.6972,80.9717,80.9717
34.960,80.9360,39.0724,-113.4622,-120.4622,81.0058,81.0058
35.098,80.9691,39.2093,-113.2271,-120.2271,81.0398,81.0398
35.237,81.0020,39.3462,-112.9921,-119.9921,81.0735,81.0735
35.376,81.0347,39.4830,-112.7570,-119.7570,81.1071,81.1071
35.517,81.0672,39.6199,-112.5219,-119.5219,81.1404,81.1404
35.657,81.0994,39.7568,-112.2868,-119.2868,81.1735,81.1735
35.798,81.1315,39.8936,-112.0517,-119.0517,81.2065,81.2065
35.940,81.1633,40.0304,-111.8165,-118.8165,81.2392,81.2392
36.082,81.1949,40.1673,-111.5813,-118.5813,81.2717,81.2717
36.225,81.2263,40.3041,-111.3462,-118.3462,81.3041,81.3041
36.369,81.2575,40.4409,-111.1110,-118.1110,81.3362,81.3362
36.513,81.2884,40.5777,-110.8758,-117.8758,81.3681,81.3681
36.657,81.3192,40.7145,-110.6405,-117.6405,81.3998,81.3998
36.802,81.3497,40.8513,-110.4053,-117.4053,81.4314,81.4314
36.948,81.3800,40.9881,-110.1700,-117.1700,81.4627,81.4627
37.094,81.4101,41.1248,-109.9347,-116.9347,81.4938,81.4938
37.241,81.4400,41.2616,-109.6994,-116.6994,81.5247,81.5247
37.389,81.4697,41.3984,-109.4641,-116.4641,81.5554,81.5554
37.537,81.4992,41.5351,-109.2288,-116.2288,81.5860,81.5860
37.685,81.5284,41.6719,-108.9935,-115.9935,81.6163,81.6163
37.834,81.5575,41.8086,-108.7581,-115.7581,81.6464,81.6464
37.984,81.5863,41.9453,-108.5228,-115.5228,81.6764,81.6764
38.135,81.6149,42.0820,-108.2874,-115.2874,81.7061,81.7061
38.286,81.6433,42.2187,-108.0520,-115.0520,81.7356,81.7356
38.437,81.6715,42.3554,-107.8166,-114.8166,81.7650,81.7650
38.589,81.6995,42.4921,-107.5812,-114.5812,81.7941,81.7941
38.742,81.7273,42.6288,-107.3457,-114.3457,81.8231,81.8231
38.896,81.7548,42.7655,-107.1103,-114.1103,81.8519,81.8519
39.050,81.7822,42.9021,-106.8748,-113.8748,81.8804,81.8804
39.204,81.8093,43.0388,-106.6393,-113.6393,81.9088,81.9088
39.359,81.8362,43.1754,-106.4039,-113.4039,81.9370,81.9370
39.515,81.8630,43.3121,-106.1684,-113.1684,81.9650,81.9650
39.672,81.8895,43.4487,-105.9328,-112.9328,81.9928,81.9928
39.829,81.9158,43.5853,-105.6973,-112.6973,82.0204,82.0204
39.986,81.9419,43.7219,-105.4618,-112.4618,82.0478,82.0478
40.145,81.9677,43.8585,-105.2262,-112.2262,82.0751,82.0751
40.304,81.9934,43.9951,-104.9907,-111.9907,82.1021,82.1021
40.463,82.0189,44.1316,-104.7551,-111.7551,82.1290,82.1290
40.623,82.0441,44.2682,-104.5195,-111.5195,82.1556,82.1556
40.784,82.0692,44.4047,-104.2839,-111.2839,82.1821,82.1821
40.946,82.0941,44.5412,-104.0483,-111.0483,82.2084,82.2084
41.108,82.1187,44.6778,-103.8127,-110.8127,82.2345,82.2345
41.271,82.1431,44.8143,-103.5770,-110.5770,82.2605,82.2605
41.434,82.1674,44.9508,-103.3414,-110.3414,82.2862,82.2862
41.598,82.1914,45.0873,-103.1057,-110.1057,82.3118,82.3118
41.763,82.2152,45.2237,-102.8701,-109.8701,82.3372,82.3372
41.928,82.2389,45.3602,-102.6344,-109.6344,82.3624,82.3624
42.094,82.2623,45.4966,-102.3987,-109.3987,82.3874,82.3874
42.261,82.2855,45.6330,-102.1630,-109.1630,82.4123,82.4123
42.428,82.3085,45.7695,-101.9273,-108.9273,82.4370,82.4370
42.596,82.3313,45.9059,-101.6916,-108.6916,82.4614,82.4614
42.765,82.3540,46.0423,-101.4558,-108.4558,82.4858,82.4858
42.934,82.3764,46.1786,-101.2201,-108.2201,82.5099,82.5099
43.104,82.3986,46.3150,-100.9843,-107.9843,82.5339,82.5339
43.275,82.4206,46.4513,-100.7486,-107.7486,82.5577,82.5577
43.446,82.4425,46.5877,-100.5128,-107.5128,82.5813,82.5813
43.618,82.4641,46.7240,-100.2770,-107.2770,82.6048,82.6048
43.791,82.4855,46.8603,-100.0412,-107.0412,82.6281,82.6281
43.964,82.5068,46.9966,-99.8054,-106.8054,82.6512,82.6512
44.138,82.5278,47.1328,-99.5696,-106.5696,82.6741,82.6741
44.313,82.5486,47.2691,-99.3338,-106.3338,82.6969,82.6969
44.488,82.5693,47.4053,-99.0980,-106.0980,82.7196,82.7196
44.664,82.5897,47.5415,-98.8622,-105.8622,82.7420,82.7420
44.841,82.6100,47.6778,-98.6263,-105.6263,82.7643,82.7643
45.019,82.6301,47.8139,-98.3905,-105.3905,82.7864,82.7864
45.197,82.6500,47.9501,-98.1546,-105.1546,82.8084,82.8084
45.376,82.6697,48.0863,-97.9187,-104.9187,82.8302,82.8302
45.556,82.6891,48.2224,-97.6828,-104.6828,82.8519,82.8519
45.736,82.7085,48.3585,-97.4470,-104.4470,82.8733,82.8733
45.917,82.7276,48.4946,-97.2111,-104.2111,82.8947,82.8947
46.099,82.7465,48.6307,-96.9752,-103.9752,82.9159,82.9159
46.281,82.7653,48.7667,-96.7392,-103.7392,82.9369,82.9369
46.465,82.7838,48.9028,-96.5033,-103.5033,82.9577,82.9577
46.648,82.8022,49.0388,-96.2674,-103.2674,82.9785,82.9785
46.833,82.8204,49.1748,-96.0315,-103.0315,82.9990,82.9990
47.019,82.8384,49.3108,-95.7955,-102.7955,83.0194,83.0194
47.205,82.8562,49.4467,-95.5596,-102.5596,83.0397,83.0397
47.392,82.8738,49.5827,-95.3236,-102.3236,83.0598,83.0598
47.579,82.8912,49.7186,-95.0876,-102.0876,83.0798,83.0798
47.768,82.9085,49.8545,-94.8517,-101.8517,83.0996,83.0996
47.957,82.9256,49.9904,-94.6157,-101.6157,83.1193,83.1193
48.147,82.9425,50.1262,-94.3797,-101.3797,83.1389,83.1389
48.337,82.9592,50.2621,-94.1437,-101.1437,83.1582,83.1582
48.529,82.9757,50.3979,-93.9077,-100.9077,83.1775,83.1775
48.721,82.9921,50.5336,-93.6717,-100.6717,83.1966,83.1966
48.914,83.0083,50.6694,-93.4357,-100.4357,83.2156,83.2156
49.107,83.0243,50.8051,-93.1996,-100.1996,83.2344,83.2344
49.302,83.0401,50.9408,-92.9636,-99.9636,83.2532,83.2532
49.497,83.0557,51.0765,-92.7276,-99.7276,83.2717,83.2717
49.693,83.0712,51.2122,-92.4915,-99.4915,83.2902,83.2902
49.890,83.0865,51.3478,-92.2555,-99.2555,83.3085,83.3085
50.087,83.1016,51.4834,-92.0194,-99.0194,83.3266,83.3266
50.285,83.1165,51.6190,-91.7834,-98.7834,83.3447,83.3447
50.485,83.1313,51.7546,-91.5473,-98.5473,83.3626,83.3626
50.684,83.1459,51.8901,-91.3112,-98.3112,83.3804,83.3804
50.885,83.1603,52.0256,-91.0751,-98.0751,83.3981,83.3981
51.087,83.1746,52.1611,-90.8390,-97.8390,83.4156,83.4156
51.289,83.1886,52.2965,-90.6030,-97.6030,83.4330,83.4330
51.492,83.2025,52.4320,-90.3669,-97.3669,83.4503,83.4503
51.696,83.2163,52.5673,-90.1307,-97.1307,83.4675,83.4675
51.900,83.2298,52.7027,-89.8946,-96.8946,83.4846,83.4846
52.106,83.2432,52.8380,-89.6585,-96.6585,83.5015,83.5015
52.312,83.2564,52.9733,-89.4224,-96.4224,83.5183,83.5183
52.519,83.2695,53.1086,-89.1863,-96.1863,83.5350,83.5350
52.727,83.2824,53.2438,-88.9501,-95.9501,83.5516,83.5516
52.936,83.2951,53.3790,-88.7140,-95.7140,83.5681,83.5681
53.146,83.3077,53.5142,-88.4779,-95.4779,83.5845,83.5845
53.356,83.3200,53.6493,-88.2417,-95.2417,83.6007,83.6007
53.567,83.3323,53.7844,-88.0056,-95.0056,83.6169,83.6169
53.779,83.3443,53.9195,-87.7694,-94.7694,83.6329,83.6329
53.992,83.3562,54.0545,-87.5332,-94.5332,83.6489,83.6489
54.206,83.3679,54.1895,-87.2971,-94.2971,83.6647,83.6647
54.421,83.3795,54.3245,-87.0609,-94.0609,83.6804,83.6804
54.636,83.3909,54.4594,-86.8247,-93.8247,83.6961,83.6961
54.852,83.4021,54.5943,-86.5885,-93.5885,83.7116,83.7116
55.069,83.4132,54.7292,-86.3523,-93.3523,83.7270,83.7270
55.287,83.4241,54.8640,-86.1161,-93.1161,83.7424,83.7424
55.506,83.4348,54.9988,-85.8799,-92.8799,83.7576,83.7576
55.726,83.4454,55.1335,-85.6437,-92.6437,83.7727,83.7727
55.947,83.4558,55.2682,-85.4075,-92.4075,83.7878,83.7878
56.168,83.4661,55.4028,-85.1713,-92.1713,83.8027,83.8027
56.391,83.4762,55.5375,-84.9351,-91.9351,83.8176,83.8176
56.614,83.4861,55.6720,-84.6989,-91.6989,83.8324,83.8324
56.838,83.4959,55.8066,-84.4627,-91.4627,83.8471,83.8471
57.063,83.5055,55.9410,-84.2264,-91.2264,83.8617,83.8617
57.289,83.5149,56.0755,-83.9902,-90.9902,83.8762,83.8762
57.516,83.5242,56.2099,-83.7540,-90.7540,83.8906,83.8906
57.744,83.5334,56.3442,-83.5177,-90.5177,83.9049,83.9049
57.972,83.5423,56.4786,-83.2815,-90.2815,83.9192,83.9192
58.202,83.5512,56.6128,-83.0452,-90.0452,83.9334,83.9334
58.432,83.5598,56.7470,-82.8090,-89.8090,83.9475,83.9475
58.663,83.5683,56.8812,-82.5727,-89.5727,83.9615,83.9615
58.896,83.5767,57.0153,-82.3364,-89.3364,83.9755,83.9755
59.129,83.5849,57.1494,-82.1002,-89.1002,83.9893,83.9893
59.363,83.5929,57.2834,-81.8639,-88.8639,84.0031,84.0031
59.598,83.6008,57.4174,-81.6276,-88.6276,84.0169,84.0169
59.834,83.6085,57.5513,-81.3914,-88.3914,84.0305,84.0305
60.071,83.6160,57.6852,-81.1551,-88.1551,84.0441,84.0441
60.309,83.6234,57.8190,-80.9188,-87.9188,84.0576,84.0576
60.547,83.6307,57.9527,-80.6825,-87.6825,84.0711,84.0711
60.787,83.6378,58.0864,-80.4462,-87.4462,84.0845,84.0845
61.028,83.6447,58.2201,-80.2099,-87.2099,84.0978,84.0978
61.269,83.6515,58.3537,-79.9736,-86.9736,84.1111,84.1111
61.512,83.6581,58.4872,-79.7373,-86.7373,84.1243,84.1243
61.756,83.6646,58.6207,-79.5010,-86.5010,84.1374,84.1374
62.000,83.6709,58.7541,-79.2647,-86.2647,84.1505,84.1505
62.246,83.6770,58.8875,-79.0284,-86.0284,84.1635,84.1635
62.492,83.6830,59.0208,-78.7921,-85.7921,84.1765,84.1765
62.739,83.6888,59.1540,-78.5558,-85.5558,84.1894,84.1894
62.988,83.6945,59.2872,-78.3195,-85.3195,84.2023,84.2023
63.237,83.7000,59.4203,-78.0831,-85.0831,84.2151,84.2151
63.488,83.7054,59.5533,-77.8468,-84.8468,84.2279,84.2279
63.739,83.7106,59.6863,-77.6105,-84.6105,84.2406,84.2406
63.991,83.7156,59.8192,-77.3742,-84.3742,84.2533,84.2533
64.245,83.7205,59.9521,-77.1378,-84.1378,84.2659,84.2659
64.499,83.7253,60.0849,-76.9015,-83.9015,84.2785,84.2785
64.754,83.7298,60.2176,-76.6651,-83.6651,84.2910,84.2910
65.011,83.7342,60.3502,-76.4288,-83.4288,84.3035,84.3035
65.268,83.7385,60.4828,-76.1925,-83.1925,84.3159,84.3159
65.526,83.7426,60.6153,-75.9561,-82.9561,84.3284,84.3284
65.786,83.7465,60.7477,-75.7198,-82.7198,84.3407,84.3407
66.046,83.7503,60.8800,-75.4834,-82.4834,84.3531,84.3531
66.308,83.7539,61.0123,-75.2471,-82.2471,84.3654,84.3654
66.570,83.7574,61.1445,-75.0107,-82.0107,84.3777,84.3777
66.834,83.7607,61.2766,-74.7743,-81.7743,84.3899,84.3899
67.098,83.7638,61.4087,-74.5380,-81.5380,84.4021,84.4021
67.364,83.7668,61.5406,-74.3016,-81.3016,84.4143,84.4143
67.631,83.7696,61.6725,-74.0652,-81.0652,84.4264,84.4264
67.899,83.7723,61.8043,-73.8289,-80.8289,84.4386,84.4386
68.167,83.7748,61.9360,-73.5925,-80.5925,84.4507,84.4507
68.437,83.7771,62.0676,-73.3561,-80.3561,84.4627,84.4627
68.708,83.7793,62.1991,-73.1198,-80.1198,84.4748,84.4748
68.980,83.7813,62.3306,-72.8834,-79.8834,84.4868,84.4868
69.253,83.7831,62.4620,-72.6470,-79.6470,84.4988,84.4988
69.528,83.7848,62.5932,-72.4106,-79.4106,84.5108,84.5108
69.803,83.7863,62.7244,-72.1742,-79.1742,84.5228,84.5228
70.079,83.7876,62.8555,-71.9378,-78.9378,84.5348,84.5348
70.357,83.7888,62.9865,-71.7015,-78.7015,84.5467,84.5467
70.635,83.7898,63.1174,-71.4651,-78.4651,84.5587,84.5587
70.915,83.7907,63.2482,-71.2287,-78.2287,84.5706,84.5706
71.196,83.7913,63.3789,-70.9923,-77.9923,84.5825,84.5825
71.477,83.7918,63.5095,-70.7559,-77.7559,84.5944,84.5944
71.760,83.7922,63.6400,-70.5195,-77.5195,84.6063,84.6063
72.045,83.7923,63.7704,-70.2831,-77.2831,84.6182,84.6182
