* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 25.07 Hz
* R(e)= 4.2 Ohms
* Z(max)= 32.24 Ohms
* Q(ms)= 3.929
* Q(es)= 0.5885
* Q(ts)= 0.5118
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 2.855 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.1506 
* X(r)= 0.5232 
* K(i)= 0.04075 
* X(i)= 0.6885 
*
*
Freq            Impedance       Phase
5962.355    	68.698    	57.184    
6137.066    	69.916    	57.235    
6316.896    	71.156    	57.296    
6501.995    	72.406    	57.355    
6692.518    	73.708    	57.425    
6888.623    	75.018    	57.499    
7090.476    	76.352    	57.573    
7298.242    	77.721    	57.651    
7512.097    	79.116    	57.733    
7732.218    	80.538    	57.822    
7958.790    	81.986    	57.912    
8192.000    	83.466    	58.007    
8432.044    	84.980    	58.106    
8679.122    	86.519    	58.208    
8933.439    	88.104    	58.311    
9195.209    	89.716    	58.420    
9464.649    	91.364    	58.532    
9741.985    	93.040    	58.646    
10027.447    	94.758    	58.764    
10321.273    	96.517    	58.885    
10623.710    	98.316    	59.011    
10935.008    	100.164    	59.137    
11255.428    	102.047    	59.257    
11585.238    	103.987    	59.381    
11924.711    	105.973    	59.510    
12274.132    	107.999    	59.637    
12633.791    	110.086    	59.768    
13003.989    	112.212    	59.902    
13385.035    	114.396    	60.029    
13777.247    	116.622    	60.155    
14180.951    	118.899    	60.288    
14596.485    	121.240    	60.414    
15024.194    	123.625    	60.540    
15464.437    	126.091    	60.659    
15917.579    	128.575    	60.794    
16384.000    	131.168    	60.918    
16864.088    	133.795    	61.044    
17358.243    	136.447    	61.167    
17866.879    	139.098    	61.295    
18390.418    	141.739    	61.427    
18929.299    	144.413    	61.564    
19483.969    	147.094    	61.703    
20054.893    	149.730    	61.857    
20642.546    	152.244    	62.035    
